application_id,credit_score,income,dti,employment_status,age,loan_amount
60050,826,179433,0.15,self-employed,48,400134
60051,634,106255,0.52,unemployed,32,185712
60052,630,129771,0.46,unemployed,59,219903
60053,346,191428,0.59,unemployed,65,122162
60054,632,176768,0.13,employed,46,220541
60055,722,61281,0.48,unemployed,61,194526
60056,399,60951,0.35,employed,51,373017
60057,808,79967,0.33,employed,52,166045
60058,593,115162,0.58,employed,46,147992
60059,413,162789,0.52,self-employed,50,83837
60060,766,73370,0.37,unemployed,31,214792
60061,614,198624,0.15,employed,34,490172
60062,383,40735,0.25,employed,28,252364
60063,513,69039,0.6,unemployed,23,286592
60064,626,137091,0.21,self-employed,31,236630
60065,645,141027,0.13,employed,64,54782
60066,436,182031,0.34,unemployed,35,323663
60067,817,110632,0.52,self-employed,34,77156
60068,670,91807,0.35,unemployed,45,125545
60069,749,163284,0.3,unemployed,26,356140
60070,552,175668,0.35,employed,50,218433
60071,414,69594,0.47,self-employed,23,97046
60072,417,103999,0.44,unemployed,49,449088
60073,630,108034,0.19,unemployed,59,443636
60074,688,163600,0.26,unemployed,21,292307
60075,436,126940,0.58,unemployed,60,100257
60076,821,102289,0.52,self-employed,30,39229
60077,763,145755,0.37,unemployed,50,313435
60078,722,70433,0.34,unemployed,45,199263
60079,428,120424,0.28,self-employed,40,196433
60080,815,119605,0.37,employed,54,250060
60081,642,189609,0.17,self-employed,24,433717
60082,676,111195,0.39,self-employed,23,33294
60083,444,126017,0.58,employed,64,71220
60084,458,33529,0.31,self-employed,35,162635
60085,594,56745,0.14,employed,39,163391
60086,830,106372,0.11,unemployed,38,245222
60087,822,41163,0.15,unemployed,34,204204
60088,459,105995,0.17,unemployed,34,428870
60089,595,162307,0.21,employed,26,354588
60090,770,58204,0.3,unemployed,65,342104
60091,618,151776,0.33,employed,65,119012
60092,396,38376,0.2,unemployed,42,318908
60093,514,125957,0.5,self-employed,63,233039
60094,485,78962,0.41,unemployed,37,238392
60095,690,40438,0.36,self-employed,36,101431
60096,639,166599,0.15,employed,52,458918
60097,404,142568,0.54,unemployed,26,305154
60098,456,73948,0.53,unemployed,54,213989
60099,630,94075,0.26,unemployed,58,387090
60100,819,120436,0.56,self-employed,56,159628
60101,303,157126,0.25,unemployed,27,313396
60102,463,85627,0.13,unemployed,23,107522
60103,794,148998,0.48,unemployed,63,355813
60104,827,76709,0.23,self-employed,32,396467
60105,609,124889,0.19,self-employed,56,223613
60106,697,46664,0.3,unemployed,50,53284
60107,547,93765,0.3,employed,54,328416
60108,561,45750,0.25,employed,40,203420
60109,413,112828,0.17,unemployed,28,57910
60110,639,41243,0.59,employed,64,109639
60111,788,152617,0.1,self-employed,28,157061
60112,528,31247,0.39,unemployed,31,330696
60113,566,171664,0.36,employed,24,329014
60114,549,57988,0.45,employed,46,494816
60115,486,84621,0.55,unemployed,50,426576
60116,336,169731,0.19,unemployed,61,71147
60117,688,197028,0.29,employed,61,205348
60118,509,114588,0.17,employed,58,177230
60119,811,45354,0.16,self-employed,33,310712
60120,529,177717,0.42,unemployed,53,254693
60121,561,146309,0.45,unemployed,49,491515
60122,589,122332,0.26,self-employed,32,401631
60123,648,193462,0.36,employed,21,69789
60124,499,44775,0.16,unemployed,65,307059
60125,342,170780,0.47,unemployed,37,170158
60126,392,77245,0.13,unemployed,65,289703
60127,314,93631,0.28,self-employed,55,171927
60128,841,170767,0.43,unemployed,51,347010
60129,674,141277,0.49,unemployed,62,384277
60130,844,77401,0.29,self-employed,35,322075
60131,628,165156,0.26,employed,37,206080
60132,594,35323,0.28,employed,40,189183
60133,718,152235,0.1,self-employed,32,405659
60134,441,167686,0.38,self-employed,38,69739
60135,673,82726,0.23,employed,28,244192
60136,631,146102,0.2,self-employed,36,301496
60137,538,191035,0.43,unemployed,29,388209
60138,731,38481,0.34,unemployed,61,451374
60139,609,121022,0.31,employed,50,446236
60140,569,66659,0.4,unemployed,45,493214
60141,833,159537,0.49,self-employed,27,134275
60142,453,39148,0.37,self-employed,64,312982
60143,383,189141,0.29,employed,49,244790
60144,364,159274,0.19,unemployed,51,302682
60145,350,118078,0.42,self-employed,27,269863
60146,389,96169,0.45,self-employed,35,337573
60147,372,92850,0.51,employed,45,471355
60148,846,26756,0.16,employed,39,242330
60149,632,36726,0.15,unemployed,33,103972
60150,655,76076,0.4,employed,46,316422
60151,817,110531,0.19,employed,34,50540
60152,363,50756,0.55,unemployed,22,165564
60153,818,42149,0.3,unemployed,25,241977
60154,618,153270,0.57,unemployed,30,157330
60155,724,189261,0.44,unemployed,41,30959
60156,325,58950,0.47,employed,47,24371
60157,581,164412,0.21,self-employed,54,311685
60158,622,191204,0.38,self-employed,40,162190
60159,785,78514,0.5,employed,38,477280
60160,849,148497,0.42,employed,36,63633
60161,634,152178,0.6,employed,55,105133
60162,377,51685,0.51,employed,29,484125
60163,381,148507,0.2,unemployed,44,251261
60164,556,50658,0.23,self-employed,53,145547
60165,629,189196,0.38,self-employed,32,70276
60166,363,144004,0.23,unemployed,51,125201
60167,408,129116,0.53,self-employed,55,200405
60168,518,42740,0.37,self-employed,21,288895
60169,725,83919,0.48,employed,24,472103
60170,303,146406,0.57,self-employed,23,356002
60171,648,184048,0.42,employed,32,438594
60172,321,73397,0.23,self-employed,42,78117
60173,641,138992,0.45,employed,61,49709
60174,331,25285,0.58,unemployed,53,270376
60175,383,77780,0.2,employed,22,465473
60176,344,176937,0.53,unemployed,47,320828
60177,678,123482,0.17,employed,49,130042
60178,819,147162,0.34,self-employed,50,281631
60179,765,116230,0.42,unemployed,41,256971
60180,396,124430,0.25,unemployed,44,475168
60181,507,161371,0.22,employed,55,476954
60182,802,143580,0.45,self-employed,55,185241
60183,337,118268,0.52,self-employed,40,149529
60184,459,50520,0.37,employed,43,60067
60185,596,61088,0.19,self-employed,42,188401
60186,672,165864,0.45,unemployed,53,322808
60187,356,85065,0.48,unemployed,45,393134
60188,840,192221,0.22,employed,51,57281
60189,502,43239,0.18,unemployed,30,164533
60190,480,167735,0.21,self-employed,60,67843
60191,680,105506,0.46,employed,49,214298
60192,696,86205,0.41,unemployed,30,323602
60193,603,102173,0.12,employed,44,436347
60194,320,83284,0.24,self-employed,24,459513
60195,834,62917,0.12,self-employed,50,346695
60196,738,187403,0.41,unemployed,37,387153
60197,585,170813,0.3,employed,41,444993
60198,680,173267,0.51,self-employed,21,262731
60199,434,180747,0.14,self-employed,55,393054
60200,339,155260,0.27,unemployed,23,259165
60201,779,46745,0.31,self-employed,31,356713
60202,687,179626,0.33,unemployed,57,119544
60203,369,88916,0.32,employed,37,483774
60204,499,144859,0.26,self-employed,55,296443
60205,836,101201,0.55,employed,44,186269
60206,558,90550,0.16,unemployed,47,272000
60207,697,196707,0.38,self-employed,57,160820
60208,623,135195,0.5,unemployed,44,336592
60209,789,110359,0.41,employed,32,459508
60210,302,133086,0.2,employed,61,243746
60211,682,152438,0.41,unemployed,24,93507
60212,402,122825,0.31,self-employed,33,353418
60213,403,137040,0.52,unemployed,42,101482
60214,828,163495,0.36,unemployed,53,366760
60215,653,82286,0.13,self-employed,59,7191
60216,390,31877,0.32,unemployed,56,57024
60217,331,65234,0.41,employed,39,362077
60218,353,175209,0.44,employed,39,367101
60219,559,38422,0.5,employed,26,447871
60220,360,81510,0.59,unemployed,49,291375
60221,658,196144,0.29,employed,58,104115
60222,337,81714,0.24,self-employed,40,251502
60223,375,96574,0.16,employed,22,189041
60224,475,63644,0.23,self-employed,28,115316
60225,466,57861,0.56,unemployed,60,137591
60226,431,67776,0.43,self-employed,22,95877
60227,472,146813,0.18,unemployed,41,419167
60228,463,58834,0.46,employed,32,412914
60229,631,168429,0.52,unemployed,21,237679
60230,408,198401,0.46,unemployed,55,94236
60231,323,192466,0.54,unemployed,47,455181
60232,550,95520,0.42,unemployed,30,111044
60233,580,52883,0.11,employed,28,21402
60234,806,90140,0.54,self-employed,38,363707
60235,744,137526,0.58,self-employed,35,218476
60236,803,163311,0.32,unemployed,36,281935
60237,516,100183,0.47,self-employed,58,293236
60238,345,184634,0.55,employed,29,79299
60239,817,71638,0.13,employed,44,326841
60240,822,169847,0.28,employed,37,18994
60241,305,168772,0.3,employed,65,94521
60242,780,71549,0.11,unemployed,24,438733
60243,480,54521,0.31,unemployed,31,281083
60244,614,21741,0.15,self-employed,32,57221
60245,404,163721,0.46,unemployed,55,60067
60246,801,195777,0.27,unemployed,57,166606
60247,527,118020,0.58,employed,60,182189
60248,658,195099,0.47,self-employed,63,383973
60249,519,191773,0.57,employed,41,476710
60250,631,114622,0.31,unemployed,62,481000
60251,838,120017,0.12,unemployed,52,341326
60252,437,179121,0.51,self-employed,31,272631
60253,655,46372,0.4,unemployed,44,438467
60254,754,73969,0.25,self-employed,52,93474
60255,747,179848,0.17,unemployed,26,149171
60256,758,175376,0.35,self-employed,59,423545
60257,610,138243,0.25,unemployed,48,490695
60258,424,165733,0.19,employed,21,374530
60259,808,196507,0.12,employed,22,311278
60260,620,131245,0.43,employed,60,35215
60261,409,164505,0.2,self-employed,38,97669
60262,444,37247,0.43,employed,28,362632
60263,848,30623,0.58,employed,24,299090
60264,335,162603,0.42,unemployed,38,313206
60265,502,74767,0.14,self-employed,46,114272
60266,426,86537,0.24,employed,49,285873
60267,350,77629,0.41,employed,30,319609
60268,822,70053,0.52,self-employed,28,155628
60269,419,76517,0.21,self-employed,47,497729
60270,391,157990,0.54,unemployed,39,492694
60271,672,149574,0.12,unemployed,37,100105
60272,531,167217,0.14,unemployed,42,312266
60273,573,30642,0.48,unemployed,25,487469
60274,719,34515,0.28,unemployed,47,449633
60275,695,131220,0.38,employed,48,235820
60276,410,192041,0.22,employed,65,177431
60277,660,117663,0.43,self-employed,58,342644
60278,306,64969,0.51,employed,39,432209
60279,785,106803,0.32,employed,31,314605
60280,372,60057,0.43,self-employed,44,282422
60281,352,143774,0.28,self-employed,33,352813
60282,625,36011,0.55,unemployed,44,228956
60283,622,167957,0.53,self-employed,61,348374
60284,707,82302,0.49,unemployed,25,388735
60285,432,187898,0.22,unemployed,62,166666
60286,317,39836,0.25,employed,48,443313
60287,775,53701,0.31,self-employed,41,288955
60288,568,179493,0.39,self-employed,55,202239
60289,745,40889,0.54,self-employed,36,47547
60290,422,167648,0.11,unemployed,34,426059
60291,568,109982,0.11,employed,56,11141
60292,655,98001,0.36,unemployed,42,42952
60293,590,30180,0.43,employed,22,416679
60294,375,170689,0.43,employed,58,78328
60295,458,110132,0.53,unemployed,55,239135
60296,558,154284,0.22,self-employed,40,114014
60297,437,76183,0.3,employed,54,336202
60298,622,32652,0.2,employed,49,81623
60299,745,171396,0.31,self-employed,50,412998
60300,663,55682,0.55,unemployed,37,337260
60301,671,100036,0.43,unemployed,57,378601
60302,640,195283,0.2,unemployed,65,272712
60303,646,109836,0.47,self-employed,33,78034
60304,671,41268,0.35,unemployed,60,403527
60305,749,185156,0.29,self-employed,26,311606
60306,341,52035,0.6,employed,26,23008
60307,720,61364,0.48,employed,25,274307
60308,704,90115,0.38,employed,28,139253
60309,539,68646,0.4,unemployed,36,248313
60310,347,51960,0.39,employed,52,404638
60311,618,152232,0.52,employed,55,462448
60312,786,26511,0.3,employed,40,204322
60313,335,164075,0.39,self-employed,40,45992
60314,325,181109,0.58,unemployed,55,232499
60315,590,150586,0.29,unemployed,33,450355
60316,506,198300,0.21,unemployed,46,192892
60317,470,54580,0.13,unemployed,27,197630
60318,711,184799,0.12,employed,26,411981
60319,494,161645,0.26,employed,59,149972
60320,660,172258,0.32,employed,47,115636
60321,674,178641,0.3,unemployed,28,90650
60322,323,74307,0.29,self-employed,63,412084
60323,667,152686,0.54,self-employed,30,185374
60324,485,134601,0.47,employed,59,355593
60325,578,121306,0.31,unemployed,22,315375
60326,379,142180,0.49,unemployed,44,33001
60327,443,125841,0.35,self-employed,21,473897
60328,382,70961,0.42,unemployed,39,422214
60329,455,178741,0.58,employed,47,228487
60330,397,87646,0.36,unemployed,64,319564
60331,317,178493,0.23,self-employed,57,32061
60332,570,28987,0.21,employed,52,78275
60333,758,180079,0.33,employed,48,229612
60334,644,103735,0.45,unemployed,32,399063
60335,629,115447,0.55,employed,61,367704
60336,713,72368,0.26,employed,59,446686
60337,337,97754,0.15,employed,55,341487
60338,804,84771,0.43,employed,31,339489
60339,524,46592,0.35,self-employed,43,491541
60340,530,135591,0.53,self-employed,46,209913
60341,830,193605,0.47,employed,62,369644
60342,380,134640,0.39,self-employed,23,294601
60343,728,124497,0.53,employed,27,63656
60344,794,122867,0.4,unemployed,31,262055
60345,814,68591,0.46,unemployed,43,56298
60346,310,84590,0.29,unemployed,35,302869
60347,454,42148,0.29,employed,37,333139
60348,533,33736,0.3,employed,26,347920
60349,577,20456,0.46,self-employed,59,436576
60350,753,106233,0.59,employed,34,495734
60351,661,129225,0.5,self-employed,30,53286
60352,789,119255,0.18,self-employed,59,278480
60353,612,58309,0.31,employed,42,498716
60354,423,42567,0.22,unemployed,50,144549
60355,788,21010,0.14,self-employed,37,365117
60356,768,99337,0.26,self-employed,39,160161
60357,757,155427,0.27,self-employed,37,334679
60358,587,158384,0.42,self-employed,42,261196
60359,446,192221,0.26,employed,25,297102
60360,524,108599,0.33,employed,52,457145
60361,530,20755,0.14,self-employed,48,260397
60362,803,183801,0.22,self-employed,44,439325
60363,309,197912,0.37,self-employed,47,307148
60364,544,55990,0.25,self-employed,53,225669
60365,367,195285,0.14,employed,59,338198
60366,664,164205,0.25,employed,49,318488
60367,393,64706,0.6,self-employed,41,279900
60368,338,41985,0.45,unemployed,24,294679
60369,353,53542,0.52,self-employed,39,201337
60370,476,56810,0.57,unemployed,25,441653
60371,617,192451,0.53,unemployed,47,85251
60372,738,194166,0.1,self-employed,21,279671
60373,445,101581,0.54,self-employed,31,179066
60374,508,170933,0.18,employed,43,335578
60375,565,133930,0.53,employed,52,324534
60376,793,38066,0.43,unemployed,34,79094
60377,693,182846,0.2,self-employed,52,22770
60378,506,112338,0.56,self-employed,30,278525
60379,684,90386,0.49,self-employed,52,31643
60380,718,186570,0.18,unemployed,56,202992
60381,818,96176,0.1,self-employed,49,279226
60382,497,90492,0.28,self-employed,28,172925
60383,646,55514,0.34,self-employed,24,123401
60384,792,167667,0.28,employed,56,319902
60385,552,168923,0.54,unemployed,47,244813
60386,694,26550,0.56,unemployed,48,51189
60387,686,193804,0.17,unemployed,22,463234
60388,428,199030,0.41,unemployed,52,156214
60389,750,114133,0.39,unemployed,47,297786
60390,705,104065,0.56,employed,43,84410
60391,730,137304,0.15,unemployed,54,38656
60392,741,108475,0.53,unemployed,64,65425
60393,796,83725,0.55,self-employed,34,353495
60394,575,140767,0.21,employed,33,80862
60395,786,61588,0.22,unemployed,37,440773
60396,339,162963,0.45,employed,50,320117
60397,651,57648,0.15,unemployed,53,83976
60398,542,179561,0.41,self-employed,43,99658
60399,306,170511,0.51,self-employed,50,151463
60400,542,113403,0.52,self-employed,24,483585
60401,730,126090,0.45,self-employed,36,274728
60402,830,35787,0.35,self-employed,51,49082
60403,453,104098,0.24,employed,33,240542
60404,772,37353,0.34,unemployed,31,242227
60405,780,162745,0.23,employed,56,364694
60406,769,142577,0.23,unemployed,34,347815
60407,318,102019,0.44,employed,52,110596
60408,355,105511,0.27,self-employed,31,119802
60409,537,113821,0.23,employed,62,160092
60410,310,76924,0.35,unemployed,29,177704
60411,546,74173,0.32,employed,52,311934
60412,533,92992,0.39,self-employed,29,28140
60413,799,151769,0.17,unemployed,64,59338
60414,827,71282,0.26,self-employed,27,74671
60415,559,22469,0.15,self-employed,24,470019
60416,687,192323,0.18,employed,42,144941
60417,820,80337,0.45,unemployed,61,401554
60418,742,44845,0.1,self-employed,26,334186
60419,832,47270,0.34,employed,35,439214
60420,808,130754,0.21,unemployed,28,486821
60421,751,73065,0.53,unemployed,22,388510
60422,635,174138,0.41,unemployed,33,109218
60423,643,92579,0.16,employed,63,29706
60424,836,49855,0.32,self-employed,29,415602
60425,514,100108,0.57,unemployed,34,106334
60426,569,84850,0.45,unemployed,63,392381
60427,531,54099,0.42,employed,62,72493
60428,706,199723,0.31,employed,32,493697
60429,491,165411,0.37,self-employed,36,217294
60430,353,82550,0.4,self-employed,64,159134
60431,542,144212,0.57,self-employed,65,365406
60432,682,85123,0.35,self-employed,49,461119
60433,379,34655,0.23,unemployed,30,220024
60434,490,169634,0.43,unemployed,33,155967
60435,372,99690,0.53,employed,57,89880
60436,702,64203,0.42,self-employed,57,277046
60437,419,94713,0.29,unemployed,30,14860
60438,330,75724,0.15,unemployed,21,375280
60439,545,30518,0.27,employed,64,490319
60440,474,143512,0.2,employed,42,17217
60441,581,188227,0.59,employed,39,283772
60442,352,25003,0.33,employed,45,391554
60443,493,115362,0.15,unemployed,49,279466
60444,396,60928,0.25,self-employed,64,356391
60445,639,132193,0.53,unemployed,55,492608
60446,630,139734,0.51,unemployed,50,448684
60447,636,161315,0.33,unemployed,53,82225
60448,692,194239,0.3,employed,48,312282
60449,742,175966,0.15,unemployed,65,424873
60450,442,122196,0.36,employed,61,246309
60451,680,165504,0.48,unemployed,22,246848
60452,782,84260,0.26,self-employed,57,446529
60453,346,35148,0.11,employed,63,377945
60454,601,173051,0.16,employed,34,241255
60455,659,62830,0.37,unemployed,32,141530
60456,444,102757,0.25,employed,40,264569
60457,521,34219,0.17,employed,44,99136
60458,619,167285,0.16,employed,61,144632
60459,405,49887,0.43,unemployed,58,177193
60460,796,71062,0.15,employed,24,213936
60461,515,122249,0.24,employed,40,405337
60462,631,171675,0.34,employed,29,426054
60463,450,198931,0.27,unemployed,46,400889
60464,468,128347,0.15,self-employed,50,341199
60465,716,45167,0.15,employed,29,190531
60466,506,137003,0.39,unemployed,49,428579
60467,538,70844,0.19,self-employed,21,76453
60468,603,122329,0.24,employed,49,430231
60469,637,154820,0.29,self-employed,63,32145
60470,307,132435,0.36,unemployed,51,228989
60471,684,84112,0.1,employed,44,114557
60472,503,47211,0.31,unemployed,63,359644
60473,586,125180,0.24,self-employed,40,489467
60474,676,50562,0.22,self-employed,52,494261
60475,734,38038,0.27,unemployed,41,389075
60476,389,121589,0.16,self-employed,55,216521
60477,698,127657,0.45,employed,31,194200
60478,390,27923,0.42,self-employed,63,67097
60479,495,180021,0.51,unemployed,57,6695
60480,454,76401,0.41,employed,63,198404
60481,405,118241,0.42,employed,37,419400
60482,687,77887,0.4,employed,52,77688
60483,542,86348,0.36,self-employed,43,251844
60484,442,73731,0.57,unemployed,48,499855
60485,810,157026,0.4,employed,47,429966
60486,609,69941,0.23,employed,45,332815
60487,734,182934,0.3,employed,28,155571
60488,509,163490,0.56,unemployed,41,332253
60489,515,170678,0.44,employed,57,403457
60490,497,158986,0.32,self-employed,47,453253
60491,793,45159,0.18,self-employed,47,343127
60492,517,81261,0.33,unemployed,43,437640
60493,378,20402,0.59,self-employed,26,195766
60494,738,151994,0.54,unemployed,64,239958
60495,577,112013,0.58,self-employed,48,252134
60496,473,186280,0.6,self-employed,35,29414
60497,601,62287,0.42,self-employed,33,136017
60498,555,74044,0.56,self-employed,35,467502
60499,503,43972,0.52,employed,62,8646
60500,572,36406,0.19,self-employed,59,65060
60501,591,39837,0.23,self-employed,25,22081
60502,585,131255,0.34,unemployed,21,57470
60503,473,152217,0.31,employed,33,54872
60504,391,94501,0.13,employed,65,330876
60505,469,127687,0.33,employed,46,286878
60506,462,192425,0.47,self-employed,46,286228
60507,807,143833,0.42,unemployed,24,494331
60508,588,198332,0.57,unemployed,42,33265
60509,351,128667,0.56,self-employed,42,53247
60510,770,74346,0.49,employed,26,63365
60511,679,93771,0.35,unemployed,39,342221
60512,792,83591,0.14,employed,31,259563
60513,598,43613,0.21,unemployed,32,236989
60514,550,59130,0.25,unemployed,32,222787
60515,605,67325,0.11,unemployed,23,193310
60516,375,64536,0.6,unemployed,62,17255
60517,772,167172,0.42,employed,40,33844
60518,538,173942,0.33,employed,39,433535
60519,635,71012,0.22,employed,48,471173
60520,321,92705,0.5,unemployed,47,205167
60521,337,182762,0.17,unemployed,45,93309
60522,763,135690,0.29,employed,29,160216
60523,360,25383,0.59,self-employed,47,129863
60524,559,180015,0.38,employed,54,68211
60525,726,36793,0.28,unemployed,39,115901
60526,619,89317,0.5,self-employed,55,437702
60527,569,21188,0.16,unemployed,34,214537
60528,762,43133,0.25,unemployed,23,275502
60529,678,154988,0.59,employed,32,459060
60530,412,126506,0.31,unemployed,29,11175
60531,787,116977,0.31,unemployed,59,126533
60532,629,147296,0.29,employed,46,214886
60533,547,65291,0.54,self-employed,23,444896
60534,527,193150,0.46,self-employed,43,105629
60535,606,171351,0.26,unemployed,32,455437
60536,355,107956,0.22,employed,49,304082
60537,809,103185,0.4,unemployed,59,216011
60538,667,150989,0.32,unemployed,45,110428
60539,357,116270,0.19,unemployed,35,300224
60540,821,190698,0.33,unemployed,40,480300
60541,516,116458,0.2,unemployed,25,339956
60542,604,60390,0.18,self-employed,23,439310
60543,563,22860,0.34,self-employed,39,476577
60544,461,111701,0.25,employed,25,269611
60545,787,39505,0.34,employed,60,141416
60546,324,102303,0.35,employed,63,219109
60547,552,178464,0.47,unemployed,54,149230
60548,574,69236,0.19,unemployed,56,55437
60549,668,193892,0.18,unemployed,59,163818
60550,302,56659,0.48,employed,34,327412
60551,522,151587,0.38,employed,60,280328
60552,711,116522,0.33,unemployed,25,130980
60553,440,85923,0.27,self-employed,52,18378
60554,700,139567,0.5,self-employed,33,423116
60555,678,178240,0.13,self-employed,58,36695
60556,694,159325,0.56,unemployed,56,194937
60557,415,147543,0.37,employed,29,37282
60558,622,160727,0.28,self-employed,47,89928
60559,568,167655,0.44,unemployed,48,182151
60560,375,167849,0.1,self-employed,46,321821
60561,446,123233,0.18,employed,60,186367
60562,836,155107,0.31,unemployed,58,359656
60563,455,124650,0.56,self-employed,59,227906
60564,563,42610,0.34,unemployed,23,96995
60565,791,44229,0.54,unemployed,58,424174
60566,505,99327,0.45,employed,26,288000
60567,674,34375,0.46,employed,46,5288
60568,475,85987,0.17,self-employed,22,56108
60569,750,199378,0.54,self-employed,52,348729
60570,463,137367,0.29,self-employed,27,113445
60571,383,52418,0.18,self-employed,61,394181
60572,455,128256,0.4,employed,24,348313
60573,663,116641,0.41,self-employed,65,191350
60574,658,136723,0.28,self-employed,23,338270
60575,416,115529,0.59,employed,34,378867
60576,391,150368,0.13,self-employed,31,32587
60577,613,105244,0.21,self-employed,65,413728
60578,818,183284,0.26,employed,53,9577
60579,316,66886,0.32,employed,60,387449
60580,424,83857,0.14,self-employed,62,438763
60581,509,193764,0.57,self-employed,22,354297
60582,553,95431,0.23,unemployed,36,399209
60583,688,164414,0.18,self-employed,58,353238
60584,309,87936,0.11,unemployed,43,45817
60585,689,125966,0.18,employed,60,102968
60586,569,63764,0.56,employed,39,250903
60587,416,118748,0.18,employed,47,205761
60588,608,166121,0.37,self-employed,32,82500
60589,311,132861,0.49,unemployed,43,261850
60590,392,82836,0.57,unemployed,40,316000
60591,814,125830,0.54,unemployed,57,387700
60592,342,58120,0.11,employed,34,135909
60593,652,199134,0.29,employed,40,65190
60594,796,118494,0.52,unemployed,35,336905
60595,597,97372,0.54,self-employed,62,287680
60596,746,119778,0.14,employed,65,447799
60597,644,38155,0.24,unemployed,61,184429
60598,600,85599,0.57,self-employed,62,171637
60599,664,75961,0.55,unemployed,29,102869
60600,531,79195,0.12,employed,51,109402
60601,768,20062,0.44,unemployed,45,129006
60602,511,134341,0.34,self-employed,37,167098
60603,705,28030,0.29,unemployed,24,258276
60604,653,34419,0.24,employed,28,482854
60605,767,81036,0.19,employed,63,80153
60606,433,141245,0.11,unemployed,33,189546
60607,675,116860,0.23,unemployed,59,36136
60608,491,172748,0.11,self-employed,54,200999
60609,419,186139,0.44,self-employed,26,360582
60610,327,169697,0.47,unemployed,53,139984
60611,608,70400,0.17,unemployed,47,342099
60612,455,42612,0.2,self-employed,54,125853
60613,702,144313,0.57,unemployed,22,131440
60614,558,47514,0.4,employed,52,35471
60615,633,53612,0.46,employed,42,173214
60616,595,28688,0.15,employed,31,432129
60617,792,81400,0.35,self-employed,55,201893
60618,595,35613,0.44,unemployed,55,310482
60619,306,146258,0.24,unemployed,60,175981
60620,604,154285,0.12,self-employed,33,268298
60621,767,184211,0.17,unemployed,44,66772
60622,708,98824,0.42,self-employed,63,341062
60623,400,184405,0.41,self-employed,37,342787
60624,429,58338,0.54,employed,61,45733
60625,825,37785,0.48,unemployed,58,354178
60626,571,99637,0.13,self-employed,47,410063
60627,601,104253,0.2,employed,26,382699
60628,515,84308,0.11,self-employed,38,185622
60629,769,63862,0.48,self-employed,43,18618
60630,603,20668,0.17,self-employed,59,181286
60631,819,84176,0.1,employed,52,366653
60632,745,172222,0.41,self-employed,35,386868
60633,756,45549,0.54,unemployed,63,400157
60634,407,144869,0.3,employed,57,447723
60635,561,135931,0.29,unemployed,38,31556
60636,664,116881,0.36,employed,28,265648
60637,810,135924,0.43,self-employed,56,18183
60638,372,132195,0.52,self-employed,47,179600
60639,490,188211,0.4,self-employed,25,441135
60640,601,112254,0.18,employed,25,318623
60641,580,100640,0.27,self-employed,46,173894
60642,664,111321,0.35,employed,58,376173
60643,596,46982,0.33,unemployed,35,357595
60644,338,163083,0.21,unemployed,55,499634
60645,684,110071,0.28,unemployed,56,115649
60646,830,160763,0.17,employed,56,333181
60647,500,105713,0.39,employed,43,310915
60648,850,74619,0.27,self-employed,22,26499
60649,509,46208,0.29,self-employed,40,320881
60650,845,114715,0.22,employed,56,157782
60651,377,73958,0.13,employed,58,234565
60652,446,50617,0.53,employed,63,10924
60653,360,41796,0.51,unemployed,65,27960
