application_id,credit_score,income,dti,employment_status,age,loan_amount
10152,598,194543,0.32,unemployed,56,444080
10153,524,34056,0.54,unemployed,58,55703
10154,412,152115,0.25,unemployed,27,158706
10155,667,57209,0.12,self-employed,40,186498
10156,806,55478,0.41,unemployed,30,149143
10157,455,179064,0.55,unemployed,40,427248
10158,399,152630,0.55,employed,30,459904
10159,469,124775,0.42,employed,56,40495
10160,461,153803,0.52,self-employed,57,209302
10161,407,189003,0.12,self-employed,42,86677
10162,776,169343,0.42,self-employed,46,9043
10163,515,46142,0.36,self-employed,44,183190
10164,609,114418,0.4,unemployed,32,375988
10165,835,136805,0.41,unemployed,58,299592
10166,416,173890,0.53,unemployed,48,46507
10167,378,171453,0.27,unemployed,26,327198
10168,451,109498,0.6,employed,45,305430
10169,374,70057,0.21,employed,22,310054
10170,661,127298,0.21,employed,43,462257
10171,760,133914,0.59,unemployed,36,298460
10172,613,193382,0.56,employed,65,35024
10173,673,186946,0.26,employed,29,65672
10174,415,64691,0.25,employed,64,39199
10175,729,155543,0.48,self-employed,60,284650
10176,398,128634,0.15,unemployed,56,346111
10177,763,144444,0.38,unemployed,22,303778
10178,534,21797,0.29,self-employed,43,58057
10179,801,156443,0.31,employed,34,138862
10180,464,96805,0.11,self-employed,27,469647
10181,599,92810,0.32,unemployed,26,88780
10182,356,71987,0.24,employed,44,361703
10183,655,163082,0.55,employed,52,413639
10184,502,48258,0.24,employed,36,253176
10185,498,82983,0.54,employed,64,353174
10186,793,120469,0.2,self-employed,36,428756
10187,303,151698,0.36,employed,49,109593
10188,783,34297,0.48,unemployed,46,161022
10189,619,54232,0.37,employed,51,349606
10190,702,147154,0.52,self-employed,24,177461
10191,674,125078,0.13,employed,51,473123
10192,572,78748,0.15,self-employed,54,312901
10193,544,162021,0.44,self-employed,63,395964
10194,661,128855,0.41,unemployed,52,202267
10195,849,29719,0.44,unemployed,43,23970
10196,444,129037,0.35,self-employed,35,138246
10197,797,187607,0.13,employed,44,208894
10198,497,172702,0.26,self-employed,24,396867
10199,751,88631,0.38,self-employed,32,109623
10200,831,34934,0.29,self-employed,26,239332
10201,362,20559,0.29,self-employed,43,154296
10202,756,82391,0.35,self-employed,24,255696
10203,570,26819,0.2,unemployed,53,32747
10204,828,50667,0.3,self-employed,48,441999
10205,618,124982,0.16,self-employed,62,424869
10206,302,165560,0.54,self-employed,25,136347
10207,416,139832,0.51,unemployed,43,114968
10208,658,196954,0.59,self-employed,58,153506
10209,737,24449,0.52,employed,51,345465
10210,509,152680,0.48,self-employed,52,166503
10211,612,149540,0.35,self-employed,45,296652
10212,723,138690,0.36,self-employed,28,302058
10213,712,137798,0.16,self-employed,48,152491
10214,474,117463,0.57,unemployed,50,499293
10215,837,111527,0.56,self-employed,32,473400
10216,842,175134,0.18,employed,23,449302
10217,783,163881,0.51,self-employed,60,210469
10218,624,64586,0.56,employed,44,327508
10219,604,173506,0.33,employed,27,127306
10220,689,165254,0.16,self-employed,58,48258
10221,743,144289,0.25,self-employed,21,459065
10222,842,23172,0.32,self-employed,49,429912
10223,679,71717,0.26,unemployed,32,478994
10224,802,44146,0.37,unemployed,56,138847
10225,818,133742,0.48,unemployed,39,278011
10226,402,181174,0.15,self-employed,50,438558
10227,505,155509,0.2,employed,59,371547
10228,568,48272,0.17,self-employed,37,133062
10229,615,43639,0.14,self-employed,48,260238
10230,525,120277,0.19,self-employed,59,305549
10231,382,98964,0.41,employed,46,124756
10232,585,46281,0.4,unemployed,52,56748
10233,524,98224,0.21,self-employed,25,60437
10234,811,133666,0.55,unemployed,27,377349
10235,355,35920,0.24,self-employed,36,429606
10236,529,40231,0.22,employed,39,227124
10237,586,45894,0.1,self-employed,33,232800
10238,681,42603,0.23,unemployed,30,269343
10239,507,92241,0.32,employed,38,331140
10240,785,115538,0.33,unemployed,56,165018
10241,423,98237,0.11,employed,21,404874
10242,458,189273,0.59,unemployed,23,254734
10243,504,36720,0.14,employed,49,436602
10244,575,144150,0.51,employed,47,487700
10245,401,155181,0.59,unemployed,61,421574
10246,556,69399,0.59,unemployed,24,445347
10247,766,88621,0.26,unemployed,45,216131
10248,579,30888,0.23,unemployed,58,333067
10249,749,66434,0.4,unemployed,44,280562
10250,617,21470,0.48,self-employed,59,197581
10251,842,41896,0.42,employed,36,344953
10252,822,191876,0.46,unemployed,61,423624
10253,841,92075,0.55,unemployed,27,396035
10254,700,34196,0.32,self-employed,54,308956
10255,637,161490,0.52,unemployed,31,341813
10256,810,43387,0.6,employed,51,425092
10257,326,115197,0.13,employed,41,304236
10258,775,122068,0.44,unemployed,54,162102
10259,479,169606,0.4,employed,37,106922
10260,623,164898,0.19,unemployed,43,409632
10261,791,81966,0.49,unemployed,49,264821
10262,652,87384,0.43,employed,62,247788
10263,809,57663,0.17,employed,24,60150
10264,543,42257,0.12,self-employed,53,135720
10265,555,101085,0.19,employed,28,118962
10266,816,93286,0.55,unemployed,22,350341
10267,334,124362,0.37,employed,37,338352
10268,677,199987,0.1,self-employed,58,42853
10269,309,128209,0.18,employed,52,159222
10270,528,119428,0.4,self-employed,54,153316
10271,783,49551,0.45,employed,56,102908
10272,718,146600,0.14,employed,29,44722
10273,304,43830,0.48,self-employed,27,183471
10274,394,198410,0.53,employed,45,306819
10275,331,21081,0.3,self-employed,22,141862
10276,565,129661,0.14,employed,35,292805
10277,586,103301,0.55,unemployed,52,259117
10278,748,145774,0.11,self-employed,26,82892
10279,314,147156,0.24,employed,24,248508
10280,613,71893,0.34,employed,35,230336
10281,431,128461,0.6,employed,49,16124
10282,643,53590,0.48,self-employed,25,385123
10283,768,168574,0.57,employed,39,34455
10284,796,80239,0.21,unemployed,22,198230
10285,546,29768,0.36,self-employed,25,387838
10286,382,143032,0.6,self-employed,26,190390
10287,384,184464,0.38,employed,56,84815
10288,468,159034,0.4,unemployed,23,224716
10289,783,194999,0.54,unemployed,54,32349
10290,708,67489,0.14,self-employed,34,472235
10291,550,132848,0.31,unemployed,32,65992
10292,532,189116,0.51,unemployed,60,409943
10293,810,30638,0.34,self-employed,61,431495
10294,592,164296,0.54,unemployed,42,79517
10295,815,76061,0.49,self-employed,63,70673
10296,431,105330,0.4,self-employed,36,78535
10297,339,60647,0.13,self-employed,41,26221
10298,811,79975,0.45,unemployed,53,44154
10299,424,193117,0.35,employed,47,155382
10300,485,65561,0.38,employed,38,35517
10301,685,102591,0.46,employed,42,53316
10302,363,34147,0.49,unemployed,24,86854
10303,620,51885,0.3,self-employed,60,234264
10304,728,118190,0.37,unemployed,64,253645
10305,495,81086,0.15,employed,35,313757
10306,447,80628,0.2,employed,54,476887
10307,537,101212,0.38,employed,26,315057
10308,599,108094,0.44,unemployed,63,340627
10309,452,142196,0.32,self-employed,22,427447
10310,354,171712,0.25,self-employed,53,237685
10311,563,58188,0.54,employed,46,94562
10312,670,77747,0.43,self-employed,39,107713
10313,506,130711,0.45,employed,44,168811
10314,316,86970,0.22,self-employed,40,267680
10315,349,24676,0.23,unemployed,24,141305
10316,314,46078,0.3,unemployed,24,100668
10317,652,180250,0.35,employed,23,480841
10318,311,20980,0.29,self-employed,30,68223
10319,655,101905,0.5,self-employed,32,174453
10320,403,155877,0.28,self-employed,26,184786
10321,796,113478,0.37,unemployed,48,75478
10322,827,179597,0.3,employed,35,110650
10323,611,90629,0.37,unemployed,27,264902
10324,793,156848,0.41,self-employed,45,287404
10325,765,126796,0.36,self-employed,54,424318
10326,786,193099,0.2,employed,45,269244
10327,785,182824,0.59,unemployed,26,394782
10328,423,144265,0.52,self-employed,32,357311
10329,805,152876,0.5,unemployed,54,403329
10330,479,72292,0.17,employed,52,392696
10331,318,180513,0.51,unemployed,27,16646
10332,339,124091,0.47,employed,46,129144
10333,647,49377,0.38,unemployed,47,363983
10334,465,45988,0.24,self-employed,29,397056
10335,462,178467,0.32,self-employed,59,407139
10336,645,145419,0.41,employed,39,338450
10337,809,163413,0.17,unemployed,37,149727
10338,334,140460,0.29,self-employed,36,323456
10339,330,134194,0.35,employed,52,105142
10340,375,185624,0.24,self-employed,23,269756
10341,583,150079,0.54,unemployed,54,227889
10342,384,53389,0.25,unemployed,32,363861
10343,597,165127,0.38,unemployed,23,71586
10344,316,151053,0.16,employed,49,176292
10345,486,54828,0.39,self-employed,52,149032
10346,575,87780,0.57,employed,63,150647
10347,765,49206,0.18,unemployed,22,368046
10348,620,153689,0.44,unemployed,58,134039
10349,520,180106,0.55,self-employed,63,81932
10350,775,57648,0.47,employed,64,215589
10351,389,68095,0.49,unemployed,22,436066
10352,725,197489,0.26,unemployed,53,279601
10353,594,190202,0.57,employed,54,13197
10354,791,28864,0.17,unemployed,24,127092
10355,715,73459,0.17,employed,36,124073
10356,832,52724,0.41,employed,42,17821
10357,307,25856,0.17,unemployed,55,161412
10358,758,32695,0.27,employed,40,458237
10359,308,173610,0.3,unemployed,23,321889
10360,384,56500,0.37,self-employed,39,217331
10361,691,165382,0.15,employed,38,355418
10362,612,152929,0.36,employed,57,477501
10363,497,23872,0.26,self-employed,53,219294
10364,635,25305,0.37,self-employed,51,22231
10365,471,110425,0.26,employed,22,291021
10366,605,105835,0.57,self-employed,32,205259
10367,436,23941,0.3,unemployed,43,342611
10368,562,184685,0.12,unemployed,35,334749
10369,428,96534,0.42,employed,40,48995
10370,393,137993,0.59,employed,55,192038
10371,675,162260,0.35,unemployed,26,53462
10372,335,64178,0.32,employed,63,93531
10373,674,123079,0.16,employed,60,103006
10374,380,130813,0.38,employed,45,300218
10375,610,145761,0.4,unemployed,50,192581
10376,761,102356,0.16,unemployed,22,429429
10377,300,151513,0.31,self-employed,40,393469
10378,562,191976,0.25,unemployed,41,276228
10379,473,170674,0.43,unemployed,31,59817
10380,511,66491,0.46,employed,55,70762
10381,837,126094,0.51,employed,38,266411
10382,750,83138,0.39,self-employed,45,5527
10383,710,48915,0.46,employed,40,112638
10384,589,135006,0.37,employed,25,362958
10385,608,74348,0.51,self-employed,63,337909
10386,781,96418,0.53,self-employed,37,323095
10387,706,80172,0.39,employed,22,13938
10388,466,56208,0.36,employed,46,391011
10389,652,155628,0.24,self-employed,65,34797
10390,845,36828,0.27,self-employed,24,130583
10391,580,175513,0.33,employed,59,384981
10392,591,151572,0.45,self-employed,48,57723
10393,564,51602,0.25,unemployed,30,198652
10394,505,139716,0.32,unemployed,63,151951
10395,381,174838,0.42,self-employed,38,68952
10396,418,60601,0.26,employed,35,11669
10397,827,144236,0.12,unemployed,32,267961
10398,668,167856,0.35,self-employed,55,421822
10399,467,30919,0.25,self-employed,29,77384
10400,703,64411,0.24,employed,28,48412
10401,518,76827,0.53,employed,44,215986
10402,446,148496,0.18,employed,60,409035
10403,476,30257,0.27,self-employed,58,83192
10404,596,194681,0.19,self-employed,48,60304
10405,707,63961,0.23,employed,29,87131
10406,610,139008,0.56,unemployed,53,379569
10407,391,177438,0.29,employed,56,435422
10408,698,57412,0.42,unemployed,38,316884
10409,474,123755,0.32,employed,45,499277
10410,757,197278,0.2,self-employed,26,166582
10411,577,45265,0.59,unemployed,52,172298
10412,848,150448,0.41,unemployed,62,475558
10413,674,164346,0.45,unemployed,43,162020
10414,499,65712,0.16,employed,61,402384
10415,551,184958,0.12,employed,23,263762
10416,423,88023,0.21,employed,56,486146
10417,716,85597,0.39,self-employed,64,385383
10418,628,72611,0.48,unemployed,56,87911
10419,483,113700,0.11,employed,61,373380
10420,437,37219,0.41,unemployed,50,482436
10421,711,88944,0.54,employed,46,345570
10422,690,95465,0.56,self-employed,26,189907
10423,581,199287,0.56,self-employed,36,295169
10424,790,90130,0.36,unemployed,33,350849
10425,826,31962,0.49,unemployed,42,232937
10426,478,124363,0.15,self-employed,30,135188
10427,304,95656,0.44,unemployed,30,273253
10428,719,152223,0.18,self-employed,54,86746
10429,730,74456,0.37,unemployed,38,5464
10430,387,123954,0.6,unemployed,43,337182
10431,544,168486,0.42,employed,22,47305
10432,465,149782,0.48,self-employed,23,498809
10433,452,38757,0.13,self-employed,56,306871
10434,504,101450,0.38,self-employed,34,162795
10435,638,72929,0.13,employed,26,211330
10436,514,120879,0.49,self-employed,38,274071
10437,747,37209,0.37,self-employed,57,215148
10438,371,75556,0.32,unemployed,21,256551
10439,683,151680,0.13,employed,34,138788
10440,317,166665,0.57,employed,59,491955
10441,505,42634,0.52,employed,43,434688
10442,393,168081,0.34,self-employed,44,90197
10443,494,32446,0.22,self-employed,27,57021
10444,628,24447,0.48,unemployed,56,456390
10445,390,109680,0.26,employed,52,497804
10446,394,138165,0.31,self-employed,61,272018
10447,678,134334,0.26,unemployed,61,93215
10448,688,126891,0.41,self-employed,43,86282
10449,502,176172,0.31,unemployed,37,356754
10450,641,74078,0.1,unemployed,57,378426
10451,565,198732,0.51,self-employed,42,308513
10452,632,82628,0.47,unemployed,33,372875
10453,479,186069,0.14,self-employed,34,131719
10454,722,109227,0.15,self-employed,50,299281
10455,619,164222,0.52,unemployed,50,447754
10456,302,118419,0.49,employed,42,104216
10457,345,53860,0.43,unemployed,23,446789
10458,839,106474,0.16,employed,59,497303
10459,500,43955,0.35,employed,29,473340
10460,752,95721,0.23,self-employed,28,460887
10461,568,191415,0.46,unemployed,62,113756
10462,622,100190,0.25,employed,37,187233
10463,466,171807,0.28,unemployed,51,64005
10464,771,189367,0.34,self-employed,55,429109
10465,766,37711,0.17,self-employed,45,203455
10466,313,74540,0.48,employed,24,325551
10467,629,112175,0.25,self-employed,48,347647
10468,482,29674,0.24,self-employed,55,220430
10469,347,166073,0.24,self-employed,36,386356
10470,665,47392,0.48,employed,53,182700
10471,744,59188,0.27,employed,49,289034
10472,757,77425,0.41,self-employed,57,465664
10473,439,187762,0.48,employed,47,185321
10474,635,25517,0.2,self-employed,27,259163
10475,496,187612,0.13,employed,48,269504
10476,539,90574,0.54,employed,35,245028
10477,626,132645,0.38,employed,48,357899
10478,557,24973,0.41,self-employed,32,364619
10479,737,120721,0.41,employed,22,355215
10480,358,158999,0.57,unemployed,55,211906
10481,336,81924,0.39,self-employed,29,230266
10482,546,125626,0.26,self-employed,55,52833
10483,719,125172,0.6,self-employed,64,292752
10484,802,151066,0.5,self-employed,48,287820
10485,760,181790,0.39,unemployed,22,162783
10486,754,27516,0.18,unemployed,62,463633
10487,836,184446,0.32,self-employed,55,495405
10488,630,53992,0.33,unemployed,25,80166
10489,837,149222,0.43,self-employed,57,287721
10490,639,152565,0.29,employed,22,221092
10491,507,150350,0.41,self-employed,28,168503
10492,657,125429,0.23,employed,30,351218
10493,645,187517,0.41,unemployed,51,404347
10494,637,31925,0.31,self-employed,39,78422
10495,571,68210,0.41,unemployed,49,136079
10496,331,44114,0.53,self-employed,61,112246
10497,808,122998,0.27,employed,52,406223
10498,377,182312,0.2,self-employed,64,198635
10499,337,101064,0.56,employed,24,84189
10500,439,175951,0.33,employed,47,325310
10501,621,124007,0.35,unemployed,42,137609
10502,675,66758,0.34,unemployed,28,19852
10503,553,86014,0.48,unemployed,31,143265
10504,395,24503,0.39,unemployed,33,232925
10505,438,97224,0.14,unemployed,54,371192
10506,595,80110,0.37,employed,27,83945
10507,392,86375,0.48,employed,31,338619
10508,349,179723,0.51,employed,34,460550
10509,452,43284,0.21,employed,47,59734
10510,433,163599,0.14,self-employed,43,284496
10511,491,22514,0.24,unemployed,30,43467
10512,352,144158,0.57,self-employed,43,412078
10513,752,36788,0.34,employed,29,351526
10514,755,148740,0.42,employed,50,7356
10515,318,52762,0.49,unemployed,65,458099
10516,421,57312,0.37,unemployed,26,161184
10517,459,171032,0.41,self-employed,46,25119
10518,512,112857,0.24,self-employed,51,125592
10519,605,36540,0.38,unemployed,27,338208
10520,848,154297,0.37,unemployed,43,5168
10521,344,159624,0.17,self-employed,59,404050
10522,380,77757,0.11,self-employed,52,466989
10523,552,39610,0.18,employed,45,28713
10524,639,161991,0.58,unemployed,45,306041
10525,699,154807,0.39,self-employed,22,372909
10526,529,79816,0.28,unemployed,49,358406
10527,476,167579,0.25,self-employed,43,125126
10528,496,142340,0.54,employed,62,177994
10529,757,23561,0.37,employed,32,41632
10530,592,172396,0.57,self-employed,23,116147
10531,667,111428,0.59,self-employed,54,227154
10532,338,150221,0.17,unemployed,46,93417
10533,767,27324,0.33,employed,23,106314
10534,704,48828,0.43,self-employed,43,255464
10535,654,147333,0.44,unemployed,49,443079
10536,795,33245,0.35,self-employed,47,181479
10537,414,151836,0.46,unemployed,60,69867
10538,502,70519,0.29,self-employed,44,7359
10539,320,32840,0.24,employed,25,42345
10540,655,70068,0.45,employed,41,255199
10541,729,27954,0.4,self-employed,37,380168
10542,657,153646,0.52,employed,36,192431
10543,755,111448,0.28,employed,37,454286
10544,592,35001,0.55,self-employed,23,265682
10545,524,147501,0.47,employed,60,301099
10546,710,44259,0.51,employed,43,278722
10547,690,187211,0.34,employed,52,271131
10548,520,65193,0.31,unemployed,52,220023
10549,628,27621,0.57,employed,51,141610
10550,362,53797,0.59,unemployed,46,182770
10551,437,159311,0.46,self-employed,21,459711
10552,843,107565,0.11,employed,64,476203
10553,646,87000,0.15,employed,52,24883
10554,724,108532,0.26,unemployed,43,287315
10555,756,190194,0.26,unemployed,21,163249
10556,738,129976,0.21,unemployed,36,300326
10557,400,142358,0.54,self-employed,42,254327
10558,479,86621,0.25,employed,50,456061
10559,623,139287,0.58,self-employed,33,251246
10560,554,180065,0.38,unemployed,46,224803
10561,481,32070,0.44,self-employed,62,252439
10562,378,104194,0.23,employed,39,243183
10563,713,198254,0.3,employed,48,330341
10564,412,164507,0.41,unemployed,22,260579
10565,412,135980,0.5,unemployed,39,212094
10566,564,64539,0.23,self-employed,25,238057
10567,749,55065,0.46,self-employed,64,370995
10568,633,145013,0.52,employed,56,201256
10569,469,54930,0.49,employed,21,80930
10570,769,163618,0.46,self-employed,33,52949
10571,353,97962,0.45,unemployed,31,277210
10572,693,67831,0.28,self-employed,32,293577
10573,801,26478,0.22,self-employed,59,53159
10574,395,198488,0.46,unemployed,54,492632
10575,718,67228,0.57,self-employed,48,390504
10576,482,105506,0.39,unemployed,27,124089
10577,598,123069,0.46,employed,22,341422
10578,448,104076,0.15,self-employed,24,453278
10579,770,124929,0.51,employed,32,355677
10580,302,119082,0.15,self-employed,48,223867
10581,791,49772,0.19,self-employed,45,320430
10582,571,123821,0.45,employed,35,78710
10583,680,128013,0.13,employed,37,355515
10584,642,134403,0.57,unemployed,57,356238
10585,513,29795,0.47,employed,61,412067
10586,733,176397,0.31,self-employed,48,422040
10587,358,139065,0.41,unemployed,48,474507
10588,570,122669,0.28,unemployed,51,175264
10589,783,39972,0.21,employed,61,88604
10590,477,46393,0.3,self-employed,43,354528
10591,589,132917,0.18,employed,38,103656
10592,459,52556,0.31,self-employed,60,189712
10593,499,101287,0.35,unemployed,26,346516
10594,738,170486,0.35,unemployed,29,430835
10595,752,38895,0.51,self-employed,53,493878
10596,544,129648,0.54,employed,62,187081
10597,661,72639,0.36,unemployed,45,265525
10598,446,168447,0.14,self-employed,28,45472
10599,312,151647,0.11,self-employed,55,398445
10600,347,196635,0.24,self-employed,39,442529
10601,450,40702,0.25,self-employed,42,450070
10602,508,167724,0.44,unemployed,58,131021
10603,359,73641,0.24,self-employed,65,54843
10604,834,164554,0.2,employed,46,356268
10605,576,142914,0.2,employed,60,229746
10606,439,24054,0.57,employed,58,97985
10607,816,169943,0.52,unemployed,30,141804
10608,422,121524,0.2,unemployed,63,6885
10609,509,145239,0.25,self-employed,27,314886
10610,826,95868,0.16,self-employed,51,187012
10611,607,162192,0.33,employed,26,151739
10612,417,84460,0.2,employed,53,424513
10613,747,83510,0.14,self-employed,63,171919
10614,383,167224,0.4,self-employed,39,385188
10615,817,77237,0.15,employed,56,226722
10616,594,21669,0.37,unemployed,43,176397
10617,342,155382,0.23,employed,42,214341
10618,423,148224,0.21,self-employed,38,437303
10619,828,118563,0.48,self-employed,65,386043
10620,608,68359,0.15,self-employed,22,86982
10621,547,32586,0.37,employed,57,336524
10622,432,93492,0.28,self-employed,49,170456
10623,410,107046,0.22,self-employed,54,433852
10624,773,151744,0.38,unemployed,30,301016
10625,678,88424,0.44,unemployed,31,160791
10626,538,168796,0.31,unemployed,46,271633
10627,748,36124,0.45,unemployed,51,338190
10628,627,114875,0.2,self-employed,33,268836
10629,662,34580,0.33,unemployed,55,222745
10630,403,152313,0.31,unemployed,21,359456
10631,846,28295,0.51,self-employed,50,66561
10632,405,142146,0.5,employed,47,130678
10633,303,167897,0.24,unemployed,31,282805
10634,521,129414,0.55,employed,44,208280
10635,757,120831,0.42,unemployed,40,117956
10636,325,48515,0.52,self-employed,48,230739
10637,611,71578,0.37,employed,51,378048
10638,827,109147,0.47,employed,33,484748
10639,318,29737,0.35,unemployed,57,132191
10640,620,63803,0.16,employed,31,165391
10641,506,140150,0.31,self-employed,43,99700
10642,302,155994,0.25,self-employed,24,340726
10643,454,42835,0.11,unemployed,40,166801
10644,614,134565,0.26,self-employed,30,94625
10645,393,96266,0.49,employed,46,297389
10646,755,77346,0.34,self-employed,29,248497
10647,371,111861,0.22,self-employed,25,378623
10648,329,58907,0.6,self-employed,24,30985
10649,556,94764,0.25,self-employed,49,155176
10650,571,122752,0.57,unemployed,31,490470
10651,791,78333,0.12,unemployed,33,353997
10652,539,83690,0.53,self-employed,43,419959
10653,679,31575,0.44,self-employed,61,424032
