application_id,credit_score,income,dti,employment_status,age,loan_amount
70095,760,193902,0.38,self-employed,24,206328
70096,658,197280,0.11,self-employed,53,468237
70097,764,173274,0.16,employed,61,353214
70098,504,143085,0.39,employed,44,393838
70099,592,71140,0.2,self-employed,33,9330
70100,388,196471,0.21,unemployed,48,493935
70101,845,171091,0.45,unemployed,31,259657
70102,836,87731,0.37,unemployed,65,152715
70103,516,59193,0.14,self-employed,34,152190
70104,773,56867,0.17,unemployed,51,489347
70105,660,49107,0.52,unemployed,42,10647
70106,817,89141,0.45,employed,22,272298
70107,843,140450,0.22,employed,30,245363
70108,743,126911,0.46,employed,33,119517
70109,375,28965,0.19,employed,29,406352
70110,850,23980,0.2,unemployed,51,484847
70111,327,131100,0.57,employed,30,51344
70112,506,28304,0.12,employed,59,61439
70113,690,44618,0.11,unemployed,61,293866
70114,313,84935,0.54,self-employed,21,419079
70115,752,60227,0.37,unemployed,38,190492
70116,558,180815,0.12,unemployed,46,212309
70117,824,160855,0.15,self-employed,36,117950
70118,326,128734,0.14,self-employed,54,278008
70119,587,120362,0.51,unemployed,25,465558
70120,374,34433,0.52,self-employed,23,136223
70121,508,55757,0.12,employed,27,380393
70122,844,84092,0.49,unemployed,40,220398
70123,388,107731,0.5,unemployed,49,471002
70124,306,70315,0.11,employed,60,319022
70125,318,163522,0.31,self-employed,23,112830
70126,585,187217,0.56,self-employed,61,232968
70127,832,67539,0.22,employed,29,176135
70128,824,40991,0.1,self-employed,23,252701
70129,467,115621,0.23,unemployed,55,172918
70130,450,196576,0.56,self-employed,36,80234
70131,572,69770,0.36,employed,46,166235
70132,660,22429,0.16,self-employed,62,470168
70133,627,120292,0.52,unemployed,46,19770
70134,711,87813,0.39,self-employed,45,180139
70135,668,169086,0.4,self-employed,46,364547
70136,559,125036,0.36,unemployed,52,495694
70137,529,106008,0.42,unemployed,48,104894
70138,502,57708,0.52,self-employed,27,72914
70139,436,44189,0.18,self-employed,38,238777
70140,350,114734,0.29,self-employed,51,344529
70141,329,77195,0.35,self-employed,42,195857
70142,464,149247,0.51,employed,59,422786
70143,542,48014,0.21,unemployed,41,475800
70144,475,55429,0.31,self-employed,40,215538
70145,461,172370,0.49,employed,50,309186
70146,513,168488,0.51,employed,43,93754
70147,761,155344,0.2,employed,51,193302
70148,394,91653,0.29,employed,21,115828
70149,456,177636,0.39,self-employed,56,29075
70150,538,152049,0.49,employed,27,457676
70151,702,172029,0.38,unemployed,46,346364
70152,353,37262,0.6,self-employed,42,263436
70153,699,122480,0.37,employed,62,61944
70154,599,87748,0.5,self-employed,28,468693
70155,356,156740,0.57,self-employed,48,120001
70156,326,154373,0.41,self-employed,48,392695
70157,800,72315,0.26,employed,52,85193
70158,493,126411,0.39,employed,24,51796
70159,462,55416,0.25,employed,64,494028
70160,713,57083,0.58,self-employed,29,376746
70161,561,53284,0.39,employed,29,81475
70162,774,195414,0.15,self-employed,35,277953
70163,842,84917,0.22,employed,21,379607
70164,759,156651,0.29,self-employed,65,479225
70165,616,78165,0.26,self-employed,33,25133
70166,502,154688,0.49,self-employed,53,314142
70167,315,54020,0.47,self-employed,21,363232
70168,754,75539,0.1,unemployed,41,28035
70169,361,92331,0.26,employed,45,230035
70170,395,29947,0.47,employed,36,418385
70171,408,29565,0.17,employed,29,121529
70172,816,164130,0.51,unemployed,31,142735
70173,533,76311,0.38,self-employed,34,246179
70174,765,36549,0.42,unemployed,62,248517
70175,610,114894,0.16,unemployed,26,59476
70176,468,30452,0.22,self-employed,59,485752
70177,478,187125,0.12,employed,22,260092
70178,803,181462,0.47,employed,39,177711
70179,372,181640,0.23,employed,52,226091
70180,733,108379,0.2,employed,28,259503
70181,744,70457,0.48,employed,32,488695
70182,772,33757,0.52,employed,49,210799
70183,750,165359,0.27,employed,26,169016
70184,850,36852,0.12,unemployed,22,129987
70185,365,34490,0.38,employed,64,214555
70186,477,51931,0.33,self-employed,59,451473
70187,331,102532,0.42,self-employed,51,45714
70188,306,119962,0.49,employed,42,181669
70189,811,51719,0.47,unemployed,65,450655
70190,763,21930,0.34,unemployed,53,308811
70191,608,97151,0.25,unemployed,33,485691
70192,554,43429,0.39,self-employed,25,39218
70193,302,177765,0.28,unemployed,41,38602
70194,444,181531,0.2,employed,30,480333
70195,392,45592,0.17,unemployed,25,478147
70196,541,156668,0.29,unemployed,33,245002
70197,741,85511,0.46,employed,62,188365
70198,773,99019,0.54,employed,27,278137
70199,788,170050,0.11,unemployed,32,19828
70200,578,81576,0.29,self-employed,60,118175
70201,358,112320,0.26,employed,62,397809
70202,664,127208,0.56,self-employed,65,136028
70203,803,71046,0.38,employed,40,139236
70204,515,53991,0.11,self-employed,37,451338
70205,406,170967,0.38,self-employed,48,460781
70206,502,127759,0.54,employed,58,119355
70207,696,179164,0.42,unemployed,21,96397
70208,830,36316,0.25,employed,49,290872
70209,566,181532,0.39,unemployed,64,328562
70210,752,43499,0.4,unemployed,30,132222
70211,795,71708,0.22,employed,32,404462
70212,614,89798,0.53,self-employed,36,343084
70213,764,123939,0.57,self-employed,51,295218
70214,505,143135,0.51,self-employed,63,182717
70215,738,180169,0.24,self-employed,24,353720
70216,403,75551,0.32,employed,55,98086
70217,398,158348,0.32,employed,38,344476
70218,532,76027,0.38,unemployed,58,488845
70219,544,116309,0.28,self-employed,53,329744
70220,327,44698,0.33,unemployed,34,115960
70221,382,87480,0.38,unemployed,41,329773
70222,525,25599,0.34,self-employed,34,448408
70223,320,95641,0.52,unemployed,23,363281
70224,732,178110,0.39,unemployed,38,296748
70225,305,21533,0.32,unemployed,43,87193
70226,711,159963,0.4,employed,37,248573
70227,703,192373,0.32,self-employed,42,68237
70228,353,150513,0.12,unemployed,47,458517
70229,684,83442,0.5,self-employed,22,330915
70230,786,140356,0.18,unemployed,53,237679
70231,635,49021,0.34,employed,52,60545
70232,719,183522,0.3,self-employed,50,359811
70233,629,169402,0.43,self-employed,53,252927
70234,442,100714,0.37,employed,56,89393
70235,477,148290,0.47,unemployed,65,89337
70236,403,23479,0.2,self-employed,28,497345
70237,672,92189,0.12,unemployed,23,269288
70238,849,140694,0.34,employed,24,127837
70239,547,195104,0.25,employed,26,455813
70240,530,131546,0.52,self-employed,37,156281
70241,782,101812,0.1,self-employed,41,229051
70242,488,74002,0.34,unemployed,40,431639
70243,508,41864,0.32,unemployed,21,16071
70244,589,198856,0.3,employed,48,360609
70245,600,85912,0.52,self-employed,22,253872
70246,690,144879,0.28,unemployed,46,457959
70247,460,86581,0.45,unemployed,43,206785
70248,734,189379,0.54,employed,59,358977
70249,317,133144,0.56,unemployed,50,218880
70250,504,155014,0.52,unemployed,50,393293
70251,603,105112,0.37,self-employed,35,247945
70252,654,142827,0.18,employed,28,13438
70253,493,77160,0.44,employed,21,446894
70254,719,125435,0.43,employed,56,20811
70255,450,82642,0.14,unemployed,60,283686
70256,666,122689,0.42,employed,44,53906
70257,602,91059,0.47,self-employed,22,51543
70258,627,179590,0.57,self-employed,63,448023
70259,685,121984,0.51,unemployed,29,424967
70260,827,123283,0.22,employed,23,271785
70261,660,90303,0.1,employed,38,174242
70262,802,190705,0.44,self-employed,64,421874
70263,355,49516,0.19,self-employed,25,263528
70264,521,177344,0.14,unemployed,62,269538
70265,424,164399,0.48,employed,61,442559
70266,346,100391,0.3,self-employed,56,268326
70267,559,64416,0.52,unemployed,23,394469
70268,711,115112,0.5,unemployed,60,335966
70269,398,52388,0.51,employed,50,178431
70270,330,69521,0.34,self-employed,21,406064
70271,548,75988,0.35,employed,30,328879
70272,753,143924,0.4,unemployed,48,29039
70273,555,172190,0.1,employed,27,52376
70274,452,50215,0.55,employed,22,92728
70275,768,52558,0.46,employed,28,379036
70276,364,170014,0.57,self-employed,29,211007
70277,722,103680,0.4,employed,34,163751
70278,321,92011,0.56,self-employed,21,42133
70279,755,73960,0.39,self-employed,60,119816
70280,691,134755,0.31,unemployed,53,494859
70281,399,152862,0.22,self-employed,44,25768
70282,584,55663,0.46,self-employed,35,161003
70283,847,60723,0.39,self-employed,33,79786
70284,801,67884,0.25,employed,27,236866
70285,380,38732,0.23,employed,32,491557
70286,428,46083,0.4,unemployed,59,113919
70287,521,166387,0.27,employed,51,247052
70288,761,90902,0.15,self-employed,52,378148
70289,634,130880,0.39,employed,61,5060
70290,513,192836,0.5,employed,47,153405
70291,424,85866,0.11,employed,22,383676
70292,555,72033,0.41,unemployed,63,210085
70293,319,117674,0.48,self-employed,45,105448
70294,650,139444,0.16,self-employed,33,491853
70295,637,112684,0.35,unemployed,64,142097
70296,447,36112,0.33,unemployed,60,421954
70297,463,69735,0.54,self-employed,53,418155
70298,662,83939,0.5,employed,26,269730
70299,333,41702,0.22,self-employed,43,22909
70300,694,143735,0.57,employed,23,9679
70301,626,171169,0.11,employed,61,94955
70302,704,67611,0.52,self-employed,29,88281
70303,654,163494,0.51,unemployed,59,241117
70304,723,188529,0.49,unemployed,27,350853
70305,610,142572,0.31,employed,28,207130
70306,426,26489,0.21,employed,53,271389
70307,509,140348,0.55,employed,33,342239
70308,483,63151,0.18,employed,30,98798
70309,350,88160,0.1,employed,43,351701
70310,769,63061,0.38,employed,56,372366
70311,773,34170,0.41,employed,34,108580
70312,664,145462,0.37,employed,59,157283
70313,449,101950,0.16,employed,46,92131
70314,711,28992,0.35,self-employed,55,292660
70315,751,178180,0.55,employed,55,356983
70316,301,132038,0.39,unemployed,43,414178
70317,376,149329,0.27,unemployed,58,394830
70318,810,121025,0.36,self-employed,42,85280
70319,734,132164,0.57,employed,46,306985
70320,728,127094,0.15,employed,33,414744
70321,671,110025,0.28,unemployed,25,405530
70322,511,139760,0.33,unemployed,58,207280
70323,837,65995,0.43,employed,23,391380
70324,788,150489,0.24,employed,53,242554
70325,325,88261,0.27,unemployed,54,441890
70326,607,178257,0.55,unemployed,26,318713
70327,645,149300,0.11,employed,25,49231
70328,367,89676,0.28,employed,33,410514
70329,618,98266,0.31,employed,33,350726
70330,320,143993,0.53,employed,54,266544
70331,568,151024,0.17,employed,31,259638
70332,357,70528,0.13,employed,32,151046
70333,671,71598,0.11,employed,35,64916
70334,681,83036,0.57,self-employed,31,115465
70335,335,86783,0.39,unemployed,57,472179
70336,775,80052,0.51,unemployed,51,388749
70337,812,186988,0.36,employed,50,340705
70338,484,30390,0.42,self-employed,54,57310
70339,428,29517,0.13,unemployed,64,46426
70340,643,37520,0.5,employed,28,261321
70341,788,162149,0.48,self-employed,52,428813
70342,616,183413,0.57,self-employed,33,233878
70343,607,86293,0.45,unemployed,59,384543
70344,405,95661,0.24,employed,21,381390
70345,540,92067,0.39,employed,60,376925
70346,508,141334,0.3,unemployed,46,191790
70347,333,116289,0.12,employed,60,384538
70348,372,94719,0.45,employed,63,180040
70349,570,199518,0.14,unemployed,34,353432
70350,543,49621,0.24,self-employed,41,445261
70351,531,48327,0.33,employed,42,77795
70352,835,181835,0.43,self-employed,59,432369
70353,540,33991,0.52,employed,59,369995
70354,368,193166,0.33,self-employed,63,348956
70355,466,105126,0.49,employed,42,105294
70356,402,95492,0.13,employed,25,118943
70357,620,84470,0.51,self-employed,43,33886
70358,830,163046,0.5,unemployed,38,275782
70359,556,199817,0.48,unemployed,47,9557
70360,687,117915,0.56,self-employed,48,7716
70361,746,22043,0.3,employed,45,61359
70362,531,127968,0.18,unemployed,29,22948
70363,330,150912,0.16,self-employed,39,379501
70364,666,38074,0.11,unemployed,33,28602
70365,600,70924,0.54,unemployed,57,162841
70366,592,164842,0.28,self-employed,51,144924
70367,369,154672,0.34,unemployed,34,261119
70368,472,174914,0.51,unemployed,52,266505
70369,414,112596,0.22,employed,23,336490
70370,456,112581,0.27,self-employed,25,163814
70371,522,63339,0.16,self-employed,37,27537
70372,471,34919,0.12,unemployed,48,151250
70373,338,167330,0.2,self-employed,46,254025
70374,651,44464,0.52,unemployed,44,477892
70375,823,131437,0.35,self-employed,51,243014
70376,537,72682,0.41,self-employed,43,138672
70377,607,31147,0.28,self-employed,62,44904
70378,717,196765,0.47,employed,23,274571
70379,451,154024,0.19,self-employed,55,214814
70380,329,72284,0.2,self-employed,53,412463
70381,651,120287,0.14,employed,26,345843
70382,770,175714,0.37,self-employed,37,231184
70383,638,135168,0.33,self-employed,41,325969
70384,421,86463,0.54,self-employed,29,389025
70385,795,103671,0.14,unemployed,41,297655
70386,634,81692,0.56,self-employed,62,61835
70387,541,154474,0.42,unemployed,48,485838
70388,717,44133,0.27,employed,27,282347
70389,567,98007,0.41,employed,30,35200
70390,587,113602,0.5,unemployed,48,337076
70391,485,70497,0.31,self-employed,49,263473
70392,395,193875,0.13,employed,47,261774
70393,776,89763,0.53,employed,26,370718
70394,374,29877,0.12,employed,51,326588
70395,783,162283,0.43,unemployed,36,324094
70396,606,116278,0.35,employed,58,38069
70397,473,84632,0.52,self-employed,57,267999
70398,521,104292,0.18,unemployed,65,280025
70399,522,25130,0.14,unemployed,35,313363
70400,723,196629,0.59,unemployed,58,290711
70401,477,169914,0.41,unemployed,46,88015
70402,485,25716,0.44,unemployed,55,115876
70403,632,108927,0.44,self-employed,33,468722
70404,593,184487,0.4,self-employed,33,362437
70405,608,192806,0.36,unemployed,32,473014
70406,401,163765,0.3,self-employed,28,487826
70407,644,22531,0.5,employed,41,490005
70408,709,125666,0.16,employed,47,431042
70409,335,73603,0.54,unemployed,48,217208
70410,628,105274,0.25,self-employed,53,107921
70411,453,44264,0.54,self-employed,40,399349
70412,686,118674,0.12,unemployed,46,497882
70413,835,174243,0.33,self-employed,64,444929
70414,654,174174,0.44,employed,39,417366
70415,799,109472,0.45,employed,49,168991
70416,767,182053,0.57,self-employed,49,498898
70417,519,101978,0.57,employed,53,220905
70418,661,104786,0.24,employed,24,453002
70419,849,34568,0.42,employed,34,50150
70420,309,153582,0.33,unemployed,52,250912
70421,836,194675,0.17,unemployed,53,296106
70422,642,195005,0.45,unemployed,37,498939
70423,356,151124,0.47,employed,63,495845
70424,809,152303,0.12,employed,58,488173
70425,368,138454,0.23,employed,37,445973
70426,357,34643,0.23,employed,62,175023
70427,606,112377,0.36,unemployed,65,332918
70428,775,185510,0.44,unemployed,34,320463
70429,342,59468,0.53,employed,41,254810
70430,848,58872,0.38,employed,60,51256
70431,786,50790,0.19,unemployed,33,497911
70432,430,170549,0.55,employed,49,449170
70433,780,30712,0.4,self-employed,21,40501
70434,621,133056,0.12,unemployed,55,153251
70435,477,74171,0.57,self-employed,29,112486
70436,545,100676,0.53,self-employed,32,458889
70437,306,86880,0.12,self-employed,47,439570
70438,443,159412,0.51,employed,31,27940
70439,495,81042,0.47,employed,49,353557
70440,523,87426,0.51,self-employed,50,395930
70441,707,100731,0.26,employed,57,387023
70442,537,169023,0.48,self-employed,23,245951
70443,844,149997,0.32,unemployed,60,14982
70444,644,101072,0.18,unemployed,46,448488
70445,514,168252,0.28,employed,26,353676
70446,704,131133,0.25,unemployed,56,434850
70447,552,173486,0.31,self-employed,24,76662
70448,410,131399,0.54,self-employed,62,53050
70449,346,106801,0.39,employed,27,188699
70450,394,151722,0.14,self-employed,31,408841
70451,437,64360,0.14,self-employed,37,377590
70452,438,72964,0.21,unemployed,58,458987
70453,614,105255,0.44,employed,61,145722
70454,751,127645,0.43,employed,63,281862
70455,574,36529,0.4,unemployed,41,485595
70456,583,131878,0.51,employed,58,299239
70457,764,132307,0.54,employed,52,430493
70458,632,48645,0.59,employed,65,251511
70459,473,161466,0.57,unemployed,31,148383
70460,571,108975,0.44,employed,63,180258
70461,331,22828,0.46,self-employed,24,101132
70462,316,45195,0.14,self-employed,65,90057
70463,838,91544,0.25,employed,51,119093
70464,429,148231,0.11,unemployed,57,353124
70465,643,104518,0.56,self-employed,51,258344
70466,723,79133,0.36,self-employed,34,230814
70467,345,77448,0.26,unemployed,26,194036
70468,736,183470,0.21,unemployed,64,407780
70469,796,66728,0.5,self-employed,29,489341
70470,379,140880,0.56,self-employed,26,89157
70471,454,117395,0.41,employed,39,239585
70472,677,125693,0.29,unemployed,55,56653
70473,517,128576,0.14,unemployed,62,32443
70474,759,114143,0.13,unemployed,24,9667
70475,412,54574,0.2,self-employed,27,302113
70476,803,128032,0.49,unemployed,47,376536
70477,615,104537,0.56,self-employed,28,55896
70478,765,151597,0.49,self-employed,59,436700
70479,489,191151,0.14,unemployed,45,261623
70480,423,51059,0.47,self-employed,54,312523
70481,627,102019,0.55,unemployed,47,407542
70482,723,49769,0.53,employed,48,93416
70483,588,111190,0.46,unemployed,58,103449
70484,447,70137,0.12,unemployed,36,141649
70485,378,29167,0.16,unemployed,26,386953
70486,736,55406,0.42,self-employed,44,180646
70487,445,131958,0.47,self-employed,35,211861
70488,627,107341,0.19,unemployed,38,142042
70489,312,151872,0.12,employed,60,295186
70490,362,66462,0.22,unemployed,33,38921
70491,515,161640,0.47,employed,64,234514
70492,318,171973,0.2,employed,42,83175
70493,672,138763,0.23,employed,53,354402
70494,828,106887,0.14,self-employed,22,441566
70495,450,118698,0.19,self-employed,51,285936
70496,461,173384,0.19,self-employed,65,450432
70497,458,125430,0.13,unemployed,29,411909
70498,498,102381,0.21,self-employed,56,491380
70499,499,57261,0.45,employed,49,374657
70500,554,109334,0.38,self-employed,25,469431
70501,526,118596,0.24,employed,29,364390
70502,650,164763,0.56,unemployed,24,196714
70503,518,185563,0.13,self-employed,61,242856
70504,713,35006,0.58,employed,37,387559
70505,772,150696,0.19,unemployed,56,371255
70506,550,38231,0.1,self-employed,46,184080
70507,646,71536,0.43,self-employed,47,84307
70508,458,107904,0.26,unemployed,33,379013
70509,517,116565,0.51,self-employed,41,430049
70510,773,77592,0.35,self-employed,28,131864
70511,526,171433,0.13,self-employed,40,48920
70512,315,107527,0.47,unemployed,27,136041
70513,843,181694,0.12,employed,60,157456
70514,657,118240,0.22,employed,40,345880
70515,428,68566,0.45,self-employed,33,19105
70516,573,119650,0.59,unemployed,59,177563
70517,341,171478,0.45,self-employed,48,77540
70518,710,149744,0.58,employed,42,324573
70519,639,120937,0.56,employed,62,261669
70520,516,33216,0.49,self-employed,53,389713
70521,345,59210,0.41,unemployed,44,386224
70522,504,106534,0.16,unemployed,51,18248
70523,815,117134,0.47,self-employed,50,375780
70524,780,36366,0.31,unemployed,48,241177
70525,421,55015,0.26,employed,58,426290
70526,753,142775,0.59,unemployed,30,116014
70527,355,166154,0.34,unemployed,56,488357
70528,623,67860,0.13,employed,39,39834
70529,845,153810,0.47,self-employed,33,412005
70530,433,145331,0.21,unemployed,44,7024
70531,789,58965,0.3,self-employed,54,494990
70532,338,76708,0.18,unemployed,25,482037
70533,824,141910,0.54,self-employed,60,417361
70534,415,145677,0.6,unemployed,54,59893
70535,772,104183,0.17,self-employed,63,312985
70536,507,191334,0.53,unemployed,24,223719
70537,305,153403,0.58,unemployed,54,177421
70538,692,53283,0.12,unemployed,51,210964
70539,557,48808,0.22,unemployed,41,172421
70540,371,45307,0.22,employed,43,205984
70541,718,114638,0.2,self-employed,54,414503
70542,641,199417,0.32,unemployed,62,170779
70543,635,174828,0.25,unemployed,23,256331
70544,638,117758,0.52,employed,60,311632
70545,760,174210,0.31,unemployed,31,427644
70546,546,117199,0.16,self-employed,25,362273
70547,319,195223,0.48,self-employed,46,103602
70548,439,88589,0.21,employed,33,49221
70549,654,97169,0.49,self-employed,36,445723
70550,681,143419,0.36,self-employed,39,71207
70551,608,57421,0.32,self-employed,47,320086
70552,616,119127,0.27,self-employed,52,433409
70553,470,167083,0.6,employed,49,276321
70554,735,84565,0.54,self-employed,48,102742
70555,343,115579,0.18,employed,42,302476
70556,475,150252,0.21,unemployed,36,81907
70557,380,182737,0.36,unemployed,51,70003
70558,359,157207,0.35,employed,60,113834
70559,819,49663,0.22,unemployed,46,33326
70560,484,99604,0.57,employed,41,433434
70561,448,126045,0.53,unemployed,56,96949
70562,369,111027,0.39,self-employed,64,340110
70563,767,109459,0.31,employed,47,82426
70564,767,45924,0.38,self-employed,38,319734
70565,465,117570,0.5,self-employed,47,361417
70566,322,55056,0.49,self-employed,23,228702
70567,723,92748,0.49,employed,47,221494
70568,577,198828,0.34,employed,30,481779
70569,568,179465,0.3,employed,56,91010
70570,701,123369,0.39,employed,44,282883
70571,475,65906,0.42,self-employed,63,392353
70572,449,65028,0.24,unemployed,42,224595
70573,578,105822,0.3,unemployed,33,54921
70574,560,133529,0.23,unemployed,53,91112
70575,561,167769,0.42,employed,46,279011
70576,732,25695,0.58,unemployed,23,158398
70577,480,55658,0.49,self-employed,40,369116
70578,523,107987,0.42,unemployed,54,340310
70579,702,102028,0.49,employed,63,171740
70580,447,159971,0.24,self-employed,52,261841
70581,606,180123,0.55,employed,41,470556
70582,665,157461,0.21,self-employed,57,46932
70583,489,114601,0.48,employed,43,281292
70584,431,63101,0.5,unemployed,28,275844
70585,405,110302,0.37,self-employed,58,26266
70586,642,39656,0.29,employed,26,322951
70587,500,130128,0.29,self-employed,39,266760
70588,425,130105,0.45,self-employed,46,445352
70589,838,71140,0.27,employed,22,193453
70590,618,193857,0.44,self-employed,33,499886
70591,762,111734,0.56,unemployed,56,32387
70592,695,144490,0.59,employed,55,387362
70593,633,191619,0.23,self-employed,45,40267
70594,462,35201,0.18,unemployed,51,320735
70595,538,198867,0.16,employed,37,171818
70596,570,120199,0.31,self-employed,45,401572
70597,739,31398,0.2,employed,45,157965
70598,651,124200,0.45,self-employed,49,112979
70599,619,93593,0.39,self-employed,36,435866
70600,577,58653,0.39,employed,57,43683
70601,585,32363,0.47,unemployed,32,477035
70602,445,58051,0.54,unemployed,48,386230
70603,829,102421,0.28,self-employed,38,367773
70604,512,28174,0.22,unemployed,42,45053
70605,371,48210,0.58,unemployed,44,270576
70606,805,111742,0.28,unemployed,32,352866
70607,692,106358,0.55,unemployed,46,251346
70608,740,33586,0.58,unemployed,25,370063
70609,609,135071,0.32,self-employed,22,160666
70610,507,144205,0.12,unemployed,27,380414
70611,375,97972,0.17,self-employed,61,357329
70612,484,161797,0.4,self-employed,21,150637
70613,805,114469,0.11,self-employed,38,74970
70614,652,186042,0.51,unemployed,51,407526
70615,782,174447,0.57,employed,58,433277
70616,796,32751,0.34,unemployed,29,431711
70617,366,27344,0.35,employed,22,338347
70618,497,38588,0.38,self-employed,43,282633
70619,567,185657,0.35,unemployed,53,336604
70620,741,182559,0.3,self-employed,41,66810
70621,721,118462,0.29,self-employed,47,480722
70622,640,24374,0.12,self-employed,42,468485
70623,726,71070,0.37,employed,40,51267
70624,365,41023,0.22,unemployed,24,72423
70625,692,157520,0.33,self-employed,35,249007
70626,787,67493,0.49,employed,40,296684
70627,782,157768,0.44,unemployed,53,421917
70628,721,167354,0.29,employed,41,104854
70629,677,33789,0.18,employed,30,135839
70630,684,20378,0.37,self-employed,35,375473
70631,328,38197,0.16,self-employed,36,491269
70632,697,71730,0.51,unemployed,53,130022
70633,701,30249,0.34,employed,44,189882
70634,783,41990,0.19,unemployed,49,106551
70635,426,144001,0.28,self-employed,43,259759
70636,768,171743,0.19,self-employed,30,479370
70637,450,64860,0.48,unemployed,25,300323
70638,761,138931,0.36,employed,39,375815
70639,615,58095,0.17,employed,64,353510
70640,611,195685,0.18,unemployed,50,216014
70641,607,199107,0.14,unemployed,34,106506
70642,677,78057,0.39,unemployed,31,311213
70643,784,42368,0.3,employed,55,233366
70644,358,161695,0.25,self-employed,46,348708
70645,536,28002,0.34,employed,50,87281
70646,586,154283,0.23,employed,48,251715
70647,788,119313,0.57,self-employed,40,396317
70648,691,190778,0.39,unemployed,58,349163
70649,806,75680,0.57,employed,63,37892
70650,632,164521,0.5,self-employed,26,410133
70651,677,140922,0.19,employed,57,402042
70652,734,63349,0.38,employed,63,317315
70653,765,190544,0.38,employed,36,268968
70654,739,182368,0.53,self-employed,57,429099
