application_id,credit_score,income,dti,employment_status,age,loan_amount
50459,435,84594,0.14,unemployed,63,61528
50460,655,152098,0.42,self-employed,25,84775
50461,691,194410,0.38,unemployed,27,441756
50462,651,24760,0.44,unemployed,58,21282
50463,813,64395,0.14,unemployed,31,90717
50464,542,128449,0.48,unemployed,61,9623
50465,674,25510,0.31,unemployed,26,270193
50466,742,99643,0.37,employed,41,245850
50467,454,197986,0.18,employed,33,177167
50468,827,94061,0.11,unemployed,39,298093
50469,420,68281,0.26,employed,38,393750
50470,758,43946,0.24,employed,56,166873
50471,834,144238,0.54,self-employed,45,379733
50472,546,113829,0.59,self-employed,35,453928
50473,822,180733,0.18,self-employed,37,400690
50474,720,131854,0.56,unemployed,63,74248
50475,724,39259,0.48,self-employed,50,250802
50476,416,72541,0.24,self-employed,50,25478
50477,377,131316,0.23,unemployed,59,278837
50478,662,144790,0.2,self-employed,48,27810
50479,458,36011,0.58,employed,36,210177
50480,560,37440,0.38,employed,44,495059
50481,789,124722,0.39,unemployed,60,231143
50482,590,174416,0.59,unemployed,38,370186
50483,457,166115,0.42,unemployed,48,95544
50484,849,102885,0.48,unemployed,31,399074
50485,740,186476,0.32,employed,50,410720
50486,508,89116,0.24,self-employed,64,302255
50487,456,71968,0.45,self-employed,22,161919
50488,739,181888,0.32,self-employed,46,226789
50489,753,147277,0.12,employed,46,471128
50490,501,26573,0.33,self-employed,33,402296
50491,817,191220,0.37,self-employed,40,444658
50492,333,84360,0.5,unemployed,58,314463
50493,306,161599,0.26,unemployed,36,128047
50494,620,109769,0.55,self-employed,30,298897
50495,591,138635,0.39,self-employed,22,405105
50496,517,71737,0.48,unemployed,65,465668
50497,573,172668,0.38,employed,37,329063
50498,413,113067,0.24,unemployed,25,338612
50499,478,112262,0.32,unemployed,44,380431
50500,664,58968,0.17,unemployed,56,410069
50501,503,109916,0.56,unemployed,30,150047
50502,841,169625,0.44,employed,39,287569
50503,332,139305,0.51,unemployed,23,323184
50504,479,126964,0.35,self-employed,51,36843
50505,551,96533,0.55,unemployed,40,116415
50506,541,74525,0.44,unemployed,48,380951
50507,345,85761,0.56,unemployed,62,224537
50508,738,168707,0.23,employed,32,412436
50509,370,163175,0.55,self-employed,34,24172
50510,638,94585,0.47,unemployed,40,155765
50511,721,135987,0.17,employed,49,209617
50512,604,191013,0.53,unemployed,29,475708
50513,324,53534,0.21,employed,51,478675
50514,811,44660,0.52,self-employed,30,70914
50515,640,168718,0.15,self-employed,57,447901
50516,344,62489,0.16,self-employed,52,83229
50517,312,40683,0.33,employed,64,208415
50518,790,93199,0.24,unemployed,51,423342
50519,659,42974,0.37,unemployed,63,146057
50520,340,194491,0.34,self-employed,24,473444
50521,335,94169,0.41,self-employed,52,247901
50522,506,53583,0.16,unemployed,23,76541
50523,448,114923,0.57,unemployed,42,469823
50524,564,114986,0.34,unemployed,37,115632
50525,741,44490,0.31,self-employed,59,135407
50526,651,97562,0.41,employed,41,131635
50527,415,161772,0.59,employed,21,363860
50528,496,77649,0.53,unemployed,30,240374
50529,600,96181,0.4,unemployed,32,236693
50530,346,125267,0.55,employed,64,470904
50531,318,64246,0.58,self-employed,62,212562
50532,318,155317,0.42,unemployed,65,113261
50533,698,79636,0.31,self-employed,39,274952
50534,756,182735,0.23,unemployed,33,252470
50535,506,174364,0.59,self-employed,51,151294
50536,827,113377,0.4,self-employed,35,163833
50537,530,54739,0.34,unemployed,46,8496
50538,589,50832,0.31,unemployed,46,319864
50539,527,60112,0.35,self-employed,53,487242
50540,706,86581,0.34,employed,58,445061
50541,526,85375,0.56,unemployed,54,407649
50542,424,199654,0.38,unemployed,65,450610
50543,319,135393,0.2,unemployed,42,146777
50544,411,115569,0.47,unemployed,27,383337
50545,345,190317,0.55,self-employed,59,426765
50546,448,61566,0.26,employed,55,86562
50547,839,119728,0.44,employed,52,473263
50548,766,138331,0.31,unemployed,45,190230
50549,792,156366,0.36,self-employed,42,439924
50550,770,194657,0.23,self-employed,61,376905
50551,498,62314,0.17,self-employed,33,160778
50552,633,169847,0.23,self-employed,47,199317
50553,797,98607,0.3,unemployed,40,314877
50554,412,27770,0.5,self-employed,47,189691
50555,687,23215,0.45,unemployed,65,207411
50556,419,64020,0.38,unemployed,42,427023
50557,520,105869,0.16,employed,40,49560
50558,455,78540,0.31,employed,64,284097
50559,518,45129,0.52,employed,29,166349
50560,448,28362,0.27,self-employed,37,155027
50561,654,175997,0.48,unemployed,28,417060
50562,604,24310,0.4,employed,25,406930
50563,732,83834,0.59,unemployed,56,172425
50564,547,118939,0.42,self-employed,39,318268
50565,409,168723,0.39,employed,39,170793
50566,514,186814,0.21,employed,35,361529
50567,510,185866,0.2,unemployed,36,445144
50568,567,144917,0.45,unemployed,21,263160
50569,316,109612,0.44,self-employed,34,374948
50570,637,139686,0.47,employed,64,98652
50571,462,191611,0.12,self-employed,60,341330
50572,412,105060,0.21,employed,51,307976
50573,756,31153,0.15,self-employed,54,213663
50574,738,53466,0.17,unemployed,53,408708
50575,450,104919,0.17,self-employed,60,478071
50576,423,183526,0.53,unemployed,26,178245
50577,629,23605,0.26,self-employed,49,388838
50578,300,48582,0.55,unemployed,30,155306
50579,849,167519,0.13,employed,47,30519
50580,481,140671,0.58,self-employed,43,444247
50581,374,86984,0.4,self-employed,61,66519
50582,327,56911,0.55,unemployed,49,37216
50583,394,122620,0.56,employed,55,216872
50584,608,78051,0.55,unemployed,44,115664
50585,328,145782,0.23,self-employed,40,261461
50586,343,129236,0.27,employed,23,46954
50587,458,189367,0.43,unemployed,62,216076
50588,652,198596,0.38,self-employed,57,181456
50589,531,106431,0.31,unemployed,24,448206
50590,641,132169,0.15,unemployed,58,378565
50591,498,97161,0.51,self-employed,41,469576
50592,531,56149,0.5,unemployed,21,93523
50593,774,51416,0.23,self-employed,42,336169
50594,786,128678,0.52,unemployed,45,459559
50595,810,139103,0.56,self-employed,36,70892
50596,649,101735,0.42,unemployed,52,479971
50597,527,188426,0.45,self-employed,58,266252
50598,631,102570,0.36,employed,65,215407
50599,546,176228,0.14,unemployed,37,133103
50600,426,78903,0.26,unemployed,62,13750
50601,331,171289,0.57,unemployed,52,419985
50602,727,43685,0.55,unemployed,38,254024
50603,515,192766,0.47,employed,22,414435
50604,667,122322,0.15,self-employed,37,150220
50605,503,38540,0.5,unemployed,39,232783
50606,640,61064,0.25,employed,47,322989
50607,555,191772,0.16,unemployed,33,404352
50608,632,103081,0.56,unemployed,60,355428
50609,396,185038,0.47,unemployed,61,111089
50610,653,20724,0.51,employed,37,197810
50611,499,118252,0.35,self-employed,38,195996
50612,497,140551,0.5,self-employed,38,468381
50613,828,196696,0.43,self-employed,45,38720
50614,367,194152,0.35,unemployed,25,179366
50615,303,192533,0.4,unemployed,48,240622
50616,786,102281,0.55,employed,43,313034
50617,328,29360,0.3,unemployed,57,155289
50618,604,39665,0.13,unemployed,63,103422
50619,369,153962,0.57,self-employed,28,370811
50620,501,131154,0.15,unemployed,26,410426
50621,535,156075,0.27,employed,63,374683
50622,432,182037,0.25,unemployed,33,219189
50623,547,21483,0.55,employed,22,190916
50624,808,169128,0.21,unemployed,37,80116
50625,339,68376,0.46,employed,54,303901
50626,415,30662,0.34,self-employed,57,163866
50627,837,183800,0.27,self-employed,37,319270
50628,681,94058,0.16,unemployed,62,203537
50629,355,99014,0.42,employed,48,378706
50630,332,132139,0.13,unemployed,32,44627
50631,590,182445,0.47,self-employed,42,254395
50632,595,164446,0.33,self-employed,46,279742
50633,497,184573,0.49,employed,40,311764
50634,427,81423,0.41,self-employed,53,338033
50635,435,190395,0.23,employed,44,380322
50636,561,162660,0.22,unemployed,23,166254
50637,387,92028,0.12,self-employed,58,6169
50638,439,98202,0.31,employed,39,392150
50639,600,31964,0.33,unemployed,48,443832
50640,411,102162,0.37,unemployed,59,120770
50641,611,167075,0.32,employed,65,409744
50642,722,160429,0.33,employed,50,462296
50643,470,72904,0.32,self-employed,53,23268
50644,550,77140,0.22,employed,43,182804
50645,741,53630,0.5,employed,24,74555
50646,797,120797,0.2,self-employed,61,348740
50647,653,188354,0.11,employed,41,427150
50648,557,190058,0.16,self-employed,56,327932
50649,350,53396,0.54,employed,56,372041
50650,320,168334,0.56,employed,36,91026
50651,595,23513,0.47,unemployed,31,83040
50652,322,51334,0.56,unemployed,54,23689
