application_id,credit_score,income,dti,employment_status,age,loan_amount
30103,551,156765,0.17,self-employed,65,337843
30104,411,44538,0.17,self-employed,46,470358
30105,582,164889,0.59,self-employed,40,287379
30106,347,156841,0.31,employed,50,465103
30107,348,127736,0.14,employed,56,81233
30108,418,141452,0.36,employed,61,127715
30109,793,20899,0.49,unemployed,54,251416
30110,344,30682,0.35,self-employed,33,206688
30111,455,159717,0.59,unemployed,53,406545
30112,370,195235,0.47,unemployed,51,395129
30113,420,167359,0.46,employed,44,313922
30114,309,93051,0.42,unemployed,32,87721
30115,700,49265,0.43,unemployed,55,40875
30116,665,88877,0.11,unemployed,40,75545
30117,774,39325,0.3,employed,62,184970
30118,828,33829,0.58,employed,62,476479
30119,557,101502,0.3,unemployed,58,472888
30120,758,169095,0.17,employed,44,160345
30121,503,141727,0.59,unemployed,42,8625
30122,741,23219,0.26,self-employed,63,427264
30123,583,127791,0.14,self-employed,55,467800
30124,681,121950,0.24,unemployed,31,342777
30125,538,176519,0.32,unemployed,22,393613
30126,339,123081,0.25,self-employed,62,153837
30127,391,88175,0.12,employed,63,350715
30128,575,184848,0.39,unemployed,50,416143
30129,457,149315,0.54,employed,48,162881
30130,809,45357,0.46,employed,62,61191
30131,362,62954,0.24,self-employed,64,447504
30132,304,32821,0.52,self-employed,57,118334
30133,587,123415,0.42,employed,48,267446
30134,386,94020,0.49,unemployed,42,204303
30135,738,82301,0.29,employed,21,123277
30136,847,181325,0.48,self-employed,25,269738
30137,487,173640,0.42,self-employed,45,281477
30138,808,61114,0.14,self-employed,64,456325
30139,618,20470,0.58,unemployed,39,387653
30140,526,41786,0.2,unemployed,21,237103
30141,368,111087,0.21,unemployed,44,269210
30142,519,31652,0.48,self-employed,54,423677
30143,361,38560,0.4,self-employed,23,424453
30144,410,131724,0.53,employed,31,380241
30145,662,194871,0.28,unemployed,50,216307
30146,678,97505,0.49,self-employed,21,427023
30147,355,82860,0.6,unemployed,43,371200
30148,685,184333,0.42,self-employed,42,477947
30149,409,166549,0.17,employed,55,245499
30150,487,76360,0.41,employed,62,259943
30151,473,32934,0.35,self-employed,23,270652
30152,464,169671,0.1,unemployed,35,198791
30153,734,180976,0.14,self-employed,26,298816
30154,320,68997,0.18,self-employed,30,455259
30155,553,56684,0.33,employed,63,102408
30156,492,48039,0.15,employed,36,196640
30157,627,24004,0.27,self-employed,45,46755
30158,560,130227,0.14,self-employed,40,320786
30159,416,178949,0.33,unemployed,51,50469
30160,574,28781,0.34,employed,24,274159
30161,782,129536,0.41,employed,33,236186
30162,658,78895,0.48,self-employed,51,21982
30163,367,166304,0.35,employed,59,38855
30164,427,131460,0.6,employed,63,385347
30165,508,183388,0.46,unemployed,40,10866
30166,461,83826,0.19,unemployed,40,241703
30167,451,153617,0.29,employed,65,351461
30168,429,148514,0.22,unemployed,46,96445
30169,391,78053,0.42,employed,26,173208
30170,738,174045,0.59,employed,31,305737
30171,640,145519,0.55,employed,51,330411
30172,837,149751,0.3,unemployed,51,467542
30173,434,172301,0.29,employed,65,208735
30174,797,123963,0.37,employed,37,356975
30175,731,106115,0.49,employed,34,222790
30176,437,146889,0.43,unemployed,22,304536
30177,357,79517,0.19,employed,51,402192
30178,589,151219,0.25,self-employed,55,183214
30179,661,52930,0.44,self-employed,57,324474
30180,627,83696,0.47,self-employed,44,289750
30181,681,128618,0.28,unemployed,24,78149
30182,332,190418,0.26,unemployed,40,332929
30183,445,38081,0.32,self-employed,24,179968
30184,677,32490,0.46,self-employed,50,453964
30185,352,86502,0.56,unemployed,40,388569
30186,832,63363,0.58,employed,64,402327
30187,674,114280,0.26,unemployed,57,483159
30188,615,158558,0.24,self-employed,32,327458
30189,755,102994,0.22,self-employed,64,420047
30190,428,158756,0.21,unemployed,50,74187
30191,706,55685,0.42,unemployed,41,387688
30192,604,26136,0.21,self-employed,35,84137
30193,753,198323,0.43,unemployed,32,26988
30194,520,79982,0.54,self-employed,29,76674
30195,838,50574,0.3,self-employed,64,91723
30196,401,131770,0.28,self-employed,31,484095
30197,481,167673,0.43,employed,40,78462
30198,554,101574,0.37,self-employed,35,183012
30199,304,188421,0.46,unemployed,31,200817
30200,729,114076,0.32,unemployed,31,205662
30201,375,85398,0.54,employed,51,487096
30202,578,48603,0.14,self-employed,59,273952
30203,833,48012,0.3,unemployed,62,28234
30204,616,24285,0.48,unemployed,35,329700
30205,499,157977,0.36,unemployed,41,425611
30206,534,185843,0.59,employed,65,230974
30207,558,145131,0.59,self-employed,48,354968
30208,423,143444,0.26,self-employed,31,384195
30209,687,21873,0.54,self-employed,25,383471
30210,765,170038,0.48,self-employed,53,108512
30211,628,198275,0.32,employed,47,454068
30212,838,181756,0.33,self-employed,42,217316
30213,539,175857,0.38,self-employed,45,196743
30214,397,98495,0.45,employed,37,396183
30215,421,107466,0.45,unemployed,26,433510
30216,701,161278,0.28,employed,43,221829
30217,686,115062,0.31,self-employed,25,317549
30218,475,79356,0.56,self-employed,37,156052
30219,407,114806,0.56,self-employed,23,204353
30220,622,115016,0.54,unemployed,64,15951
30221,326,181300,0.19,employed,43,332810
30222,809,93434,0.37,self-employed,34,160812
30223,472,191656,0.54,unemployed,29,96228
30224,317,126735,0.19,unemployed,63,464296
30225,613,171087,0.36,employed,44,329372
30226,311,79800,0.21,employed,32,347316
30227,813,161996,0.16,employed,34,212964
30228,368,177423,0.59,unemployed,54,439026
30229,702,190292,0.28,employed,30,276894
30230,536,20495,0.22,self-employed,47,61032
30231,327,154537,0.56,employed,54,152280
30232,440,20873,0.47,self-employed,31,207908
30233,629,44366,0.47,employed,30,373775
30234,790,60243,0.28,self-employed,37,61893
30235,313,85274,0.46,unemployed,21,42132
30236,823,131186,0.42,unemployed,36,43103
30237,467,69966,0.56,employed,45,357529
30238,385,91637,0.11,employed,27,461092
30239,648,34196,0.45,employed,29,269178
30240,463,79497,0.23,employed,25,333559
30241,512,57551,0.31,unemployed,47,215723
30242,302,110658,0.31,self-employed,62,332569
30243,362,199483,0.41,employed,28,27058
30244,501,177588,0.4,employed,23,364309
30245,821,90405,0.53,employed,37,479452
30246,615,142904,0.11,employed,51,247088
30247,601,102707,0.22,employed,46,71872
30248,316,50357,0.48,unemployed,37,258082
30249,563,110151,0.48,self-employed,23,356402
30250,746,82207,0.2,unemployed,54,337233
30251,456,55412,0.59,unemployed,48,101195
30252,410,126746,0.28,self-employed,49,89617
30253,663,158493,0.35,unemployed,41,414505
30254,327,163931,0.44,unemployed,39,222110
30255,734,43122,0.44,self-employed,32,466521
30256,399,47315,0.45,employed,39,125298
30257,461,37151,0.2,employed,40,249711
30258,301,70515,0.55,unemployed,47,320700
30259,305,53182,0.38,employed,30,330760
30260,814,40922,0.13,unemployed,35,446324
30261,317,135490,0.21,self-employed,65,345050
30262,636,161371,0.47,unemployed,35,323522
30263,684,120457,0.57,employed,58,309030
30264,804,139616,0.13,employed,54,290715
30265,630,167851,0.14,employed,60,384377
30266,712,199743,0.14,employed,57,270673
30267,743,120451,0.57,self-employed,35,324305
30268,702,163465,0.28,employed,63,55191
30269,637,110419,0.22,employed,44,299922
30270,592,151547,0.19,self-employed,25,272133
30271,643,149754,0.24,unemployed,64,56951
30272,845,68733,0.22,unemployed,46,332675
30273,335,98784,0.15,employed,38,210384
30274,679,152393,0.49,employed,34,39457
30275,757,187815,0.57,self-employed,37,211742
30276,444,38455,0.15,self-employed,63,19796
30277,310,87803,0.52,employed,50,276666
30278,834,120242,0.12,employed,29,64234
30279,824,102102,0.56,employed,35,406823
30280,660,187467,0.6,self-employed,33,303754
30281,779,138212,0.14,self-employed,47,231325
30282,305,39947,0.34,employed,62,385519
30283,416,126365,0.27,self-employed,49,140838
30284,453,79037,0.6,self-employed,49,499402
30285,750,50055,0.23,unemployed,31,280025
30286,362,62799,0.23,employed,55,123438
30287,481,185861,0.22,self-employed,59,408647
30288,650,81605,0.12,self-employed,36,485840
30289,446,39025,0.36,employed,26,103935
30290,742,118143,0.3,unemployed,43,316012
30291,562,41212,0.53,employed,37,125796
30292,372,172151,0.35,employed,32,143618
30293,832,126307,0.27,self-employed,59,162413
30294,566,145403,0.12,self-employed,26,6721
30295,453,91176,0.52,employed,47,72248
30296,769,31993,0.26,self-employed,64,42967
30297,838,93806,0.53,employed,47,167451
30298,477,128792,0.35,unemployed,30,143517
30299,389,155943,0.4,self-employed,28,435829
30300,470,159320,0.36,unemployed,43,220678
30301,616,154810,0.55,self-employed,42,27015
30302,767,69128,0.29,unemployed,44,99345
30303,653,99312,0.33,unemployed,45,397746
30304,364,198249,0.21,employed,21,272334
30305,363,162824,0.32,unemployed,56,50665
30306,489,115553,0.29,self-employed,28,290116
30307,623,74511,0.19,self-employed,41,18075
30308,389,73207,0.19,unemployed,54,143663
30309,512,168406,0.13,employed,29,341712
30310,601,153891,0.32,self-employed,31,37751
30311,387,150831,0.14,unemployed,34,48760
30312,663,40980,0.15,unemployed,25,336973
30313,823,129217,0.25,unemployed,54,97975
30314,445,37124,0.47,employed,29,42555
30315,693,77074,0.53,self-employed,25,42823
30316,543,127636,0.56,unemployed,43,67791
30317,471,178571,0.52,unemployed,36,63148
30318,357,51926,0.6,employed,23,407069
30319,400,115864,0.28,unemployed,35,379214
30320,759,24996,0.48,employed,41,298673
30321,345,86800,0.29,unemployed,39,167267
30322,692,82323,0.3,self-employed,39,403992
30323,647,183124,0.43,unemployed,44,174831
30324,425,74903,0.41,self-employed,37,54224
30325,832,159024,0.22,unemployed,28,303073
30326,773,139963,0.17,employed,60,84740
30327,334,99241,0.52,employed,36,41760
30328,525,151380,0.27,unemployed,39,396049
30329,435,182850,0.11,self-employed,49,64473
30330,564,120003,0.45,self-employed,27,308668
30331,448,92562,0.4,unemployed,29,222628
30332,628,190886,0.15,employed,23,422633
30333,428,124476,0.33,employed,48,315202
30334,559,96426,0.47,unemployed,43,344329
30335,759,126801,0.33,unemployed,50,345880
30336,464,185187,0.56,employed,40,440579
30337,826,120768,0.44,unemployed,61,42183
30338,324,196425,0.5,self-employed,60,494313
30339,437,53116,0.35,employed,31,88609
30340,740,160970,0.19,self-employed,24,225497
30341,441,57873,0.46,self-employed,46,105676
30342,574,92891,0.24,unemployed,39,217232
30343,770,85302,0.44,employed,42,350721
30344,484,115830,0.56,employed,44,450102
30345,368,177573,0.45,employed,54,427471
30346,739,172715,0.46,self-employed,65,101774
30347,336,92615,0.44,unemployed,63,155770
30348,559,66999,0.26,employed,29,92839
30349,375,82503,0.11,self-employed,55,132515
30350,567,166244,0.42,self-employed,36,172695
30351,465,77686,0.12,employed,61,333793
30352,644,79295,0.13,employed,41,330751
30353,609,117962,0.45,self-employed,56,290794
30354,385,187800,0.57,self-employed,28,440602
30355,786,26973,0.53,unemployed,58,326124
30356,385,104541,0.48,unemployed,28,466619
30357,829,77170,0.33,self-employed,31,79147
30358,464,139552,0.12,employed,60,373618
30359,822,33374,0.44,employed,40,120701
30360,590,85571,0.58,unemployed,47,351984
30361,385,160846,0.56,employed,56,275815
30362,341,110341,0.19,self-employed,35,305554
30363,837,157987,0.37,unemployed,45,75201
30364,497,58834,0.28,employed,23,395327
30365,456,155421,0.34,self-employed,46,369759
30366,747,30338,0.28,self-employed,54,180974
30367,799,116661,0.43,self-employed,48,403607
30368,423,50256,0.42,employed,54,476744
30369,671,41749,0.33,employed,37,392879
30370,494,133578,0.38,unemployed,34,10573
30371,620,28686,0.14,self-employed,47,460551
30372,739,31116,0.28,unemployed,22,348912
30373,398,156725,0.44,unemployed,52,37790
30374,310,186846,0.59,employed,29,58270
30375,535,128521,0.54,unemployed,29,355745
30376,772,21113,0.22,unemployed,53,322469
30377,517,194782,0.19,self-employed,29,163204
30378,544,148485,0.41,unemployed,58,133936
30379,444,51745,0.18,employed,59,321008
30380,313,68382,0.38,employed,36,82734
30381,803,138022,0.39,self-employed,30,220654
30382,420,193422,0.21,self-employed,32,413499
30383,342,158688,0.58,employed,24,295855
30384,465,187363,0.11,self-employed,43,131197
30385,495,177714,0.34,employed,39,163804
30386,441,134770,0.45,self-employed,30,396913
30387,329,145984,0.16,employed,61,52686
30388,763,183098,0.23,employed,26,218528
30389,622,78158,0.4,employed,32,27378
30390,532,185119,0.51,self-employed,44,325971
30391,331,151444,0.2,self-employed,48,483376
30392,520,48166,0.55,unemployed,44,424963
30393,677,36243,0.24,unemployed,33,350430
30394,774,99788,0.39,employed,32,226070
30395,489,178463,0.28,self-employed,62,471973
30396,506,191731,0.29,employed,36,489012
30397,829,162833,0.6,self-employed,55,198218
30398,416,53091,0.29,employed,62,430299
30399,755,75205,0.46,self-employed,62,300266
30400,427,65490,0.5,employed,21,56050
30401,326,47047,0.12,self-employed,65,243826
30402,336,31796,0.14,employed,44,113063
30403,342,105554,0.11,employed,63,212465
30404,508,152800,0.41,employed,47,233522
30405,466,100537,0.4,unemployed,65,134335
30406,627,124270,0.46,self-employed,35,355523
30407,659,62423,0.51,self-employed,33,123794
30408,723,131830,0.33,employed,32,323664
30409,666,133989,0.47,self-employed,37,77769
30410,820,111070,0.19,self-employed,23,83275
30411,810,43551,0.4,self-employed,25,73947
30412,352,156223,0.17,employed,57,386623
30413,486,100854,0.37,employed,49,426382
30414,708,87111,0.52,self-employed,25,401200
30415,663,93341,0.21,unemployed,65,498820
30416,304,164278,0.22,self-employed,63,56232
30417,518,180346,0.48,employed,27,133583
30418,613,154837,0.45,self-employed,32,421387
30419,778,76708,0.56,employed,35,147228
30420,832,193964,0.21,unemployed,24,81149
30421,534,151236,0.28,employed,49,386040
30422,461,137156,0.17,employed,65,287584
30423,673,159405,0.52,unemployed,63,412638
30424,510,83899,0.1,unemployed,32,98338
30425,489,178071,0.43,self-employed,27,361194
30426,800,164216,0.51,unemployed,25,419048
30427,454,168513,0.33,employed,35,208475
30428,737,192809,0.28,employed,26,20369
30429,759,97794,0.12,unemployed,53,493761
30430,410,67493,0.21,employed,65,421748
30431,525,177135,0.26,self-employed,46,97536
30432,421,42593,0.43,employed,45,251258
30433,636,62941,0.34,unemployed,37,68262
30434,489,130606,0.36,unemployed,65,63807
30435,625,91843,0.56,unemployed,57,28939
30436,626,60540,0.45,self-employed,24,145611
30437,607,38717,0.41,unemployed,36,38151
30438,493,151943,0.46,employed,39,392938
30439,439,22822,0.3,self-employed,45,461512
30440,388,38284,0.17,unemployed,23,216999
30441,618,133414,0.35,employed,57,380340
30442,587,57961,0.41,unemployed,58,216175
30443,806,171191,0.34,self-employed,22,381297
30444,548,74382,0.42,unemployed,55,215825
30445,710,26065,0.19,unemployed,41,98032
30446,850,92275,0.31,employed,27,328397
30447,487,46042,0.42,self-employed,59,161864
30448,701,91770,0.48,self-employed,51,490227
30449,588,178888,0.28,employed,44,28655
30450,586,38420,0.13,self-employed,36,263409
30451,329,24774,0.49,employed,21,83722
30452,509,95391,0.24,employed,32,130201
30453,562,157123,0.55,employed,61,455874
30454,314,41965,0.24,self-employed,30,16992
30455,761,128436,0.22,employed,50,479798
30456,453,116588,0.3,employed,27,250819
30457,382,74571,0.59,employed,29,97339
30458,613,71561,0.38,unemployed,36,239393
30459,730,166451,0.28,unemployed,41,273398
30460,591,65284,0.14,self-employed,57,40818
30461,765,39096,0.52,self-employed,35,30657
30462,839,62579,0.5,unemployed,57,177896
30463,647,59640,0.41,unemployed,59,200649
30464,767,23813,0.46,unemployed,59,158252
30465,468,192324,0.52,self-employed,32,440020
30466,521,191386,0.35,employed,24,345786
30467,815,170184,0.29,unemployed,40,324884
30468,821,170674,0.42,self-employed,63,35934
30469,580,71944,0.6,self-employed,28,297172
30470,586,60626,0.28,self-employed,63,203437
30471,665,28034,0.22,unemployed,28,368970
30472,626,40428,0.6,employed,63,19670
30473,422,178287,0.55,unemployed,24,304823
30474,803,136075,0.28,self-employed,54,324983
30475,678,69748,0.13,self-employed,37,66160
30476,761,93027,0.31,employed,43,112008
30477,729,82999,0.32,self-employed,26,15230
30478,819,127146,0.18,unemployed,55,496300
30479,760,70912,0.17,employed,44,124810
30480,711,70427,0.23,unemployed,26,297599
30481,467,67381,0.53,unemployed,59,103298
30482,747,66195,0.26,unemployed,37,412493
30483,833,82223,0.17,unemployed,45,404875
30484,492,67582,0.56,self-employed,56,93032
30485,667,62751,0.34,self-employed,46,356365
30486,342,86392,0.14,unemployed,28,450695
30487,490,91918,0.46,self-employed,44,279145
30488,443,82391,0.33,unemployed,32,175605
30489,678,130039,0.17,self-employed,39,209739
30490,699,109089,0.24,unemployed,25,99389
30491,827,147196,0.53,employed,40,81132
30492,582,85657,0.55,employed,37,98012
30493,794,189350,0.35,self-employed,26,283278
30494,428,64112,0.39,self-employed,32,192463
30495,521,104458,0.23,self-employed,61,428571
30496,341,122964,0.38,unemployed,62,456731
30497,749,66455,0.58,self-employed,53,467127
30498,338,155993,0.55,self-employed,29,329421
30499,748,137286,0.37,self-employed,41,370581
30500,721,123791,0.52,employed,50,97843
30501,398,179462,0.3,employed,45,265932
30502,708,177373,0.21,self-employed,36,348870
30503,454,60984,0.28,self-employed,40,355955
30504,353,44021,0.49,unemployed,29,201032
30505,542,71676,0.18,self-employed,54,326180
30506,710,144672,0.4,unemployed,27,235583
30507,529,199361,0.19,employed,59,494970
30508,489,32432,0.21,employed,59,432698
30509,367,75541,0.14,employed,59,10179
30510,404,90192,0.58,employed,65,80553
30511,616,50729,0.18,unemployed,21,442981
30512,728,175877,0.43,employed,27,444271
30513,356,44614,0.35,self-employed,25,412412
30514,315,126311,0.6,employed,41,267485
30515,608,63075,0.55,unemployed,36,415076
30516,570,177646,0.6,employed,34,107453
30517,448,187172,0.4,self-employed,56,157690
30518,619,45934,0.53,unemployed,37,262972
30519,327,136657,0.55,self-employed,65,32164
30520,339,104650,0.47,employed,35,467723
30521,718,86074,0.14,employed,56,463785
30522,431,179242,0.42,employed,50,426346
30523,321,153670,0.38,employed,45,339817
30524,360,186940,0.57,self-employed,57,165305
30525,337,88643,0.31,unemployed,64,215216
30526,686,157537,0.36,employed,43,311183
30527,839,124289,0.34,self-employed,51,374483
30528,624,88551,0.13,employed,51,241295
30529,806,90754,0.47,unemployed,60,493141
30530,507,142950,0.45,self-employed,50,203118
30531,511,106955,0.42,unemployed,31,210808
30532,350,178642,0.32,employed,49,485107
30533,431,110244,0.15,self-employed,60,94324
30534,578,122668,0.1,employed,21,13942
30535,329,22023,0.57,self-employed,26,335767
30536,329,129812,0.41,self-employed,58,176537
30537,377,57094,0.29,self-employed,25,177754
30538,724,43434,0.11,unemployed,53,56956
30539,544,68970,0.33,self-employed,22,33866
30540,570,188506,0.49,self-employed,50,329359
30541,714,136277,0.19,unemployed,50,191542
30542,556,26844,0.26,unemployed,40,458962
30543,606,129486,0.12,unemployed,28,226997
30544,842,120950,0.2,unemployed,37,337366
30545,716,168619,0.54,self-employed,64,81885
30546,668,104271,0.3,self-employed,28,134943
30547,592,114785,0.26,employed,36,47858
30548,409,64587,0.55,unemployed,57,332202
30549,479,142725,0.47,employed,30,201388
30550,556,114360,0.14,unemployed,37,425997
30551,775,22775,0.33,self-employed,48,58947
30552,720,181183,0.58,employed,49,131019
30553,550,166068,0.53,unemployed,27,57916
30554,562,160511,0.32,employed,44,434318
30555,433,195876,0.16,unemployed,28,88509
30556,497,159156,0.57,self-employed,51,187469
30557,462,141174,0.1,self-employed,40,43420
30558,795,41739,0.48,self-employed,24,276846
30559,376,30362,0.16,employed,23,414528
30560,409,161476,0.55,employed,46,116218
30561,520,34314,0.48,unemployed,53,289107
30562,484,132152,0.19,self-employed,51,483952
30563,321,122260,0.39,self-employed,38,181671
30564,592,145443,0.24,self-employed,38,135649
30565,680,40486,0.29,self-employed,40,29956
30566,359,23340,0.41,unemployed,62,350601
30567,636,157053,0.11,self-employed,47,111614
30568,560,147382,0.12,unemployed,34,314171
30569,406,178544,0.22,unemployed,44,365481
30570,434,59819,0.59,self-employed,42,237387
30571,405,101989,0.15,unemployed,50,314620
30572,626,174713,0.6,employed,61,46347
30573,588,160953,0.42,unemployed,37,288506
30574,485,162445,0.12,employed,60,125641
30575,494,171360,0.42,employed,38,326315
30576,379,135859,0.27,unemployed,64,343223
30577,688,48183,0.14,self-employed,56,396137
30578,742,130261,0.16,self-employed,62,164261
30579,850,100201,0.54,unemployed,24,317469
30580,495,95193,0.21,self-employed,36,267520
30581,797,164560,0.19,employed,38,288396
30582,796,117411,0.48,unemployed,42,247044
30583,575,141067,0.51,self-employed,26,417713
30584,644,63414,0.34,unemployed,49,222099
30585,746,90051,0.39,self-employed,31,139659
30586,476,68008,0.23,unemployed,36,113133
30587,522,185182,0.26,self-employed,22,180991
30588,479,59624,0.48,unemployed,26,305348
30589,482,160604,0.22,unemployed,36,438752
30590,329,168778,0.35,self-employed,51,369911
30591,405,96189,0.27,self-employed,41,320534
30592,511,94483,0.39,unemployed,65,143321
30593,304,27599,0.23,unemployed,21,405544
30594,728,29681,0.48,employed,65,23024
30595,396,97379,0.27,self-employed,57,489991
30596,392,125048,0.19,self-employed,58,7775
30597,812,61345,0.24,self-employed,63,461703
30598,828,45678,0.21,unemployed,43,172199
30599,543,150977,0.38,employed,43,56389
30600,586,87589,0.25,unemployed,47,194544
30601,534,145570,0.33,self-employed,38,467295
30602,501,198377,0.16,employed,31,52085
30603,470,48637,0.53,employed,65,429775
30604,823,54453,0.42,unemployed,55,59708
30605,770,69671,0.59,unemployed,26,215886
30606,379,122652,0.14,employed,45,473453
30607,584,54778,0.43,employed,57,478541
30608,462,150773,0.19,employed,54,487748
30609,430,45413,0.21,self-employed,40,84319
30610,386,190891,0.43,employed,34,466133
30611,784,125073,0.29,employed,37,343192
30612,420,28367,0.18,employed,60,408766
30613,381,45863,0.55,unemployed,42,235957
30614,668,58492,0.41,self-employed,51,56093
30615,602,81426,0.27,unemployed,54,390092
30616,581,194260,0.16,unemployed,57,414156
30617,447,84291,0.34,self-employed,57,207886
30618,770,177099,0.11,unemployed,47,271333
30619,804,59834,0.21,employed,33,299254
30620,727,171597,0.23,employed,45,224555
30621,606,196072,0.54,employed,29,87710
30622,450,53544,0.16,self-employed,30,248825
30623,740,77956,0.51,self-employed,24,13848
30624,654,114521,0.57,self-employed,36,73685
30625,694,131238,0.23,employed,54,342242
30626,359,37697,0.52,unemployed,54,275242
30627,667,23082,0.42,self-employed,39,134738
30628,697,57903,0.6,unemployed,50,265889
30629,711,137024,0.41,employed,24,337814
30630,346,132652,0.43,self-employed,46,46080
30631,476,109627,0.5,self-employed,63,289221
30632,713,150803,0.23,unemployed,32,120418
30633,515,96393,0.15,unemployed,35,450989
30634,319,59836,0.49,employed,55,366445
30635,308,153012,0.4,employed,44,16606
30636,639,59866,0.47,self-employed,53,425081
30637,696,146630,0.31,employed,49,412113
30638,431,33880,0.28,employed,57,263952
30639,317,69916,0.15,employed,61,175855
30640,765,142630,0.48,employed,23,13448
30641,580,32004,0.21,unemployed,22,285394
30642,590,43616,0.43,self-employed,32,357246
30643,372,119658,0.21,employed,49,349019
30644,589,36358,0.53,unemployed,33,264332
30645,583,121120,0.55,employed,62,211274
30646,314,122551,0.36,self-employed,52,127726
30647,331,128002,0.16,employed,60,155460
30648,565,155955,0.15,self-employed,58,128982
30649,602,40688,0.38,employed,54,211677
30650,725,54176,0.6,self-employed,31,490331
30651,838,23551,0.4,employed,32,50622
30652,682,42207,0.16,employed,22,385157
30653,763,96344,0.38,unemployed,45,429707
30654,322,25241,0.56,unemployed,43,11529
